year,team_rpi_name,team_canonical,rpi_rank,rpi_value,w,l,in_tournament,is_host,host_seed
2014,Virginia Tech,Virginia Tech,144,0.50146,21,31,False,False,
2014,Bradley,Bradley,145,0.50137,24,27,False,False,
2014,Lamar University,Lamar University,146,0.5012,31,25,False,False,
2014,Gonzaga,Gonzaga,147,0.50084,26,29,False,False,
2014,Omaha,Omaha,148,0.50075,31,20,False,False,
2014,Elon,Elon,149,0.50067,27,26,False,False,
2014,Army West Point,Army,150,0.50065,33,18,False,False,
2014,Saint Louis,Saint Louis,151,0.50044,34,21,False,False,
2014,Eastern Ill.,Eastern Illinois,152,0.4994,22,33,False,False,
2014,Pacific,Pacific,153,0.4993,26,27,False,False,
2014,Binghamton,Binghamton,154,0.49875,25,25,True,False,
2014,South Alabama,South Alabama,155,0.49828,22,33,False,False,
2014,ULM,ULM,156,0.49781,23,36,False,False,
2014,Fairfield,Fairfield,157,0.49767,32,23,False,False,
2014,Lipscomb,Lipscomb,158,0.49729,33,28,False,False,
2014,Alabama St.,Alabama State,159,0.49724,37,20,False,False,
2014,Boston College,Boston College,160,0.49702,22,33,False,False,
2014,Little Rock,Arkansas-Little Rock,161,0.49682,25,29,False,False,
2014,Pittsburgh,Pittsburgh,162,0.49669,22,30,False,False,
2014,Utah Valley,Utah Valley,163,0.49573,28,30,False,False,
2014,San Francisco,San Francisco,164,0.49558,25,29,False,False,
2014,SFA,Stephen F. Austin,165,0.49403,20,35,False,False,
2014,Delaware,Delaware,166,0.49296,26,27,False,False,
2014,Dartmouth,Dartmouth,167,0.49279,18,21,False,False,
2014,Cincinnati,Cincinnati,168,0.49167,22,31,False,False,
2014,Akron,Akron,169,0.49149,28,29,False,False,
2014,Jacksonville,Jacksonville,170,0.49121,21,33,False,False,
2014,Georgia St.,Georgia St.,171,0.49119,25,31,False,False,
2014,Morehead St.,Morehead State,172,0.49064,29,28,False,False,
2014,Buffalo,Buffalo,173,0.49002,26,26,False,False,
2014,App State,Appalachian State,174,0.48938,21,34,False,False,
2014,Notre Dame,Notre Dame,175,0.48756,22,31,False,False,
2014,Charlotte,Charlotte,176,0.48751,19,31,False,False,
2014,Furman,Furman,177,0.48654,26,33,False,False,
2014,Santa Clara,Santa Clara,178,0.48647,26,30,False,False,
2014,Stetson,Stetson,179,0.48638,26,34,False,False,
2014,Hawaii,Hawaii,180,0.48631,22,31,False,False,
2014,Richmond,Richmond,181,0.48566,24,28,False,False,
2014,Houston Christian,Houston Christian,182,0.48545,23,28,False,False,
2014,Utah,Utah,183,0.48465,16,36,False,False,
2014,North Florida,North Florida,184,0.48412,22,31,False,False,
2014,Coastal Carolina,Coastal Carolina,185,0.48401,24,33,False,False,
2014,Belmont,Belmont,186,0.48396,24,30,False,False,
2014,BYU,BYU,187,0.48355,22,31,False,False,
2014,Wofford,Wofford,188,0.4835,32,28,False,False,
2014,Arizona,Arizona,189,0.48349,22,33,False,False,
2014,The Citadel,The Citadel,190,0.48335,24,34,False,False,
2014,UC Davis,UC Davis,191,0.48333,23,31,False,False,
2014,CSUN,CSUN,192,0.48332,18,38,False,False,
2014,ETSU,East Tennessee State,193,0.48274,27,30,False,False,
2014,Western Mich.,Western Michigan,194,0.48264,24,31,False,False,
2014,Troy,Troy,195,0.4824,25,32,False,False,
2014,UTRGV,UT Rio Grande Valley,196,0.48112,27,30,False,False,
2014,San Jose St.,San Jose State,197,0.4811,19,38,False,False,
2014,Northeastern,Northeastern,198,0.48059,26,29,False,False,
2014,Toledo,Toledo,199,0.48,22,32,False,False,
2014,Southern Ill.,Southern Ill.,200,0.47991,26,31,False,False,
2014,Siena,Siena,201,0.47971,26,31,True,False,
2014,Western Ill.,Western Ill.,202,0.47892,21,32,False,False,
2014,Purdue,Purdue,203,0.4782,13,37,False,False,
2014,Winthrop,Winthrop,204,0.4769,27,33,False,False,
2014,Bethune-Cookman,Bethune-Cookman,205,0.47594,26,31,True,False,
2014,Cornell,Cornell,206,0.47592,18,21,False,False,
2014,Monmouth,Monmouth,207,0.47543,24,25,False,False,
2014,James Madison,James Madison,208,0.47523,17,36,False,False,
2014,LIU,LIU,209,0.47517,25,25,False,False,
2014,Wagner,Wagner,210,0.47509,19,35,False,False,
2014,Valparaiso,Valparaiso,211,0.47479,25,28,False,False,
2014,South Dakota St.,South Dakota State,212,0.47433,28,29,False,False,
2014,Gardner-Webb,Gardner-Webb,213,0.47417,24,31,False,False,
2014,Eastern Ky.,Eastern Kentucky,214,0.47384,24,31,False,False,
2014,Charleston So.,Charleston So.,215,0.47325,30,26,False,False,
2014,UNC Greensboro,UNC Greensboro,216,0.473,21,28,False,False,
2014,Seattle U,Seattle U,217,0.47282,26,27,False,False,
2014,Marshall,Marshall,218,0.47194,20,31,False,False,
2014,Dayton,Dayton,219,0.47166,24,30,False,False,
2014,Florida A&M,Florida A&M,220,0.47138,26,26,False,False,
2014,Air Force,Air Force,221,0.47103,20,34,False,False,
2014,Northwestern,Northwestern,222,0.47077,19,33,False,False,
2014,UMass Lowell,UMass Lowell,223,0.47069,20,22,False,False,
2014,Murray St.,Murray State,224,0.46934,23,29,False,False,
2014,Yale,Yale,225,0.46878,19,22,False,False,
2014,North Dakota St.,North Dakota State,226,0.46822,25,24,True,False,
2014,NIU,NIU,227,0.46807,17,36,False,False,
2014,Princeton,Princeton,228,0.46756,14,26,False,False,
2014,Holy Cross,Holy Cross,229,0.46707,13,31,False,False,
2014,Maine,Maine,230,0.46607,24,29,False,False,
2014,Hofstra,Hofstra,231,0.46455,20,24,False,False,
2014,Longwood,Longwood,232,0.46395,22,33,False,False,
2014,Georgetown,Georgetown,233,0.46385,19,29,False,False,
2014,Temple,Temple,234,0.46366,15,32,False,False,
2014,Lehigh,Lehigh,235,0.46338,25,24,False,False,
2014,SIUE,SIUE,236,0.46331,21,33,False,False,
2014,Butler,Butler,237,0.46322,20,30,False,False,
2014,Austin Peay,Austin Peay,238,0.4629,23,33,False,False,
2014,Penn St.,Penn State,239,0.46231,18,32,False,False,
2014,Fordham,Fordham,240,0.45962,24,30,False,False,
2014,CSU Bakersfield,Cal State Bakersfield,241,0.45831,26,33,False,False,
2014,Presbyterian,Presbyterian,242,0.45772,19,34,False,False,
2014,Lafayette,Lafayette,243,0.45711,15,26,False,False,
2014,Louisiana Tech,Louisiana Tech,244,0.45706,15,35,False,False,
2014,Brown,Brown,245,0.45653,13,24,False,False,
2014,Massachusetts,Massachusetts,246,0.45646,15,31,False,False,
2014,Quinnipiac,Quinnipiac,247,0.45641,18,31,False,False,
2014,Mount St. Mary's,Mount St. Mary's,248,0.45564,17,24,False,False,
2014,Texas Southern,Texas Southern,249,0.45405,23,29,False,False,
2014,UIC,UIC,250,0.45155,24,27,False,False,
2014,Jackson St.,Jackson State,251,0.45093,30,23,True,False,
2014,Delaware St.,Delaware St.,252,0.45014,30,17,False,False,
2014,La Salle,La Salle,253,0.44924,14,34,False,False,
2014,Purdue Fort Wayne,Purdue Fort Wayne,254,0.44907,19,36,False,False,
2014,Savannah St.,Savannah State,255,0.44883,22,31,False,False,
2014,Norfolk St.,Norfolk State,256,0.4474,23,26,False,False,
2014,UMBC,UMBC,257,0.44729,17,29,False,False,
2014,Eastern Mich.,Eastern Michigan,258,0.44602,19,34,False,False,
2014,New Mexico St.,New Mexico State,259,0.44497,23,31,False,False,
2014,FDU,FDU,260,0.44474,15,32,False,False,
2014,Oakland,Oakland,261,0.4447,12,33,False,False,
2014,Abilene Christian,Abilene Christian,262,0.44394,18,36,False,False,
2014,Villanova,Villanova,263,0.44373,16,34,False,False,
2014,UIW,UIW,264,0.44322,18,32,False,False,
2014,Niagara,Niagara,265,0.44301,20,31,False,False,
2014,Ark.-Pine Bluff,Ark.-Pine Bluff,266,0.4417,22,28,False,False,
2014,Navy,Navy,267,0.44057,23,28,False,False,
2014,North Dakota,North Dakota,268,0.44042,10,29,False,False,
2014,Northern Ky.,Northern Kentucky,269,0.43995,14,37,False,False,
2014,Saint Mary's (CA),Saint Mary's,270,0.43956,16,39,False,False,
2014,USC Upstate,USC Upstate,271,0.43868,17,38,False,False,
2014,George Washington,George Washington,272,0.43701,20,30,False,False,
2014,Marist,Marist,273,0.43692,17,32,False,False,
2014,Youngstown St.,Youngstown State,274,0.43568,16,36,True,False,
2014,New Orleans,New Orleans,275,0.43486,11,38,False,False,
2014,Harvard,Harvard,276,0.43469,11,28,False,False,
2014,Prairie View,Prairie View,277,0.43403,19,30,False,False,
2014,N.C. A&T,North Carolina A&T,278,0.43351,17,32,False,False,
2014,UAlbany,Albany,279,0.43323,12,33,False,False,
2014,Portland,Portland,280,0.43239,11,41,False,False,
2014,Rhode Island,Rhode Island,281,0.43235,13,40,False,False,
2014,UNC Asheville,UNC Asheville,282,0.43222,13,40,False,False,
2014,Manhattan,Manhattan,283,0.42954,17,33,False,False,
2014,Milwaukee,Milwaukee,284,0.42897,21,29,False,False,
2014,Alabama A&M,Alabama A&M,285,0.42328,21,32,False,False,
2014,St. Bonaventure,St. Bonaventure,286,0.42166,12,30,False,False,
2014,N.C. Central,N.C. Central,287,0.42144,19,33,False,False,
2014,Iona,Iona,288,0.41703,13,31,False,False,
2014,Rider,Rider,289,0.41615,16,33,False,False,
2014,Chicago St.,Chicago St.,290,0.41383,17,37,False,False,
2014,Saint Peter's,Saint Peter's,291,0.41207,11,41,False,False,
2014,Northern Colo.,Northern Colo.,292,0.41154,10,43,False,False,
2014,UT Martin,Tennessee-Martin,293,0.40942,9,42,False,False,
2014,Alcorn,Alcorn,294,0.4087,11,42,False,False,
2014,Ohio,Ohio,295,0.40865,11,40,False,False,
2014,Grambling,Grambling State,296,0.40816,16,32,False,False,
2014,NJIT,NJIT,297,0.40565,20,25,False,False,
2014,UMES,UMES,298,0.40187,13,35,False,False,
2014,Coppin St.,Coppin State,299,0.3975,12,34,False,False,
2014,Southern U.,Southern University,300,0.39201,10,26,False,False,
2014,Mississippi Val.,Mississippi Val.,301,0.39007,4,37,False,False,
2014,New York Tech,New York Tech,302,0.37368,4,46,False,False,
2015,Miami (FL),Miami (FL),1,0.61059,44,14,True,True,5.0
2015,DBU,Dallas Baptist,2,0.61008,43,13,True,True,11.0
2015,Florida,Florida,3,0.60625,44,16,True,True,4.0
2015,UCLA,UCLA,4,0.60455,42,14,True,True,1.0
2015,LSU,LSU,5,0.60345,48,10,True,True,2.0
2015,Missouri St.,Missouri State,6,0.60072,45,10,True,True,8.0
2015,Texas A&M,Texas A&M,7,0.59932,45,11,True,True,13.0
2015,TCU,TCU,8,0.59683,43,11,True,True,7.0
2015,Florida St.,Florida State,9,0.59464,41,19,True,True,10.0
2015,Illinois,Illinois,10,0.59186,47,8,True,True,6.0
2015,Vanderbilt,Vanderbilt,11,0.59087,42,19,True,True,15.0
2015,Oklahoma St.,Oklahoma State,12,0.58888,37,18,True,True,9.0
2015,Louisville,Louisville,13,0.58736,43,16,True,True,3.0
2015,Houston,Houston,14,0.58627,42,18,True,True,12.0
2015,Bradley,Bradley,15,0.58559,35,19,True,False,
2015,Radford,Radford,16,0.58321,43,14,True,False,
2015,Col. of Charleston,College of Charleston,17,0.57918,43,13,True,False,
2015,Fla. Atlantic,Florida Atlantic,18,0.578,40,17,True,False,
2015,UC Santa Barbara,UC Santa Barbara,19,0.57642,40,15,True,True,16.0
2015,Coastal Carolina,Coastal Carolina,20,0.57609,38,19,True,False,
2015,Oral Roberts,Oral Roberts,21,0.57299,41,14,True,False,
2015,Iowa,Iowa,22,0.56956,39,16,True,False,
2015,Virginia,Virginia,23,0.56868,34,22,True,False,
2015,Auburn,Auburn,24,0.5686,35,24,True,False,
2015,Southern California,USC,25,0.5678,37,19,True,False,
2015,East Carolina,East Carolina,26,0.56705,40,20,True,False,
2015,Cal St. Fullerton,Cal State Fullerton,27,0.56641,34,22,True,True,14.0
2015,UNCW,UNC Wilmington,28,0.56501,39,16,True,False,
2015,NC State,NC State,29,0.5647,34,21,True,False,
2015,Oregon St.,Oregon State,30,0.56343,38,16,True,False,
2015,North Carolina,North Carolina,31,0.56314,34,24,False,False,
2015,South Fla.,South Florida,32,0.56281,33,24,True,False,
2015,Ole Miss,Ole Miss,33,0.56255,30,26,True,False,
2015,Indiana,Indiana,34,0.56251,34,22,True,False,
2015,Arkansas,Arkansas,35,0.56178,35,22,True,False,
2015,Rice,Rice,36,0.56085,35,20,True,False,
2015,Arizona St.,Arizona State,37,0.56079,34,21,True,False,
2015,Wright St.,Wright State,38,0.56014,41,15,True,False,
2015,Georgia Tech,Georgia Tech,39,0.55937,32,23,False,False,
2015,California,California,40,0.5593,34,19,True,False,
2015,Notre Dame,Notre Dame,41,0.55915,36,21,True,False,
2015,Ohio St.,Ohio State,42,0.55827,35,20,False,False,
2015,North Florida,North Florida,43,0.55703,45,16,False,False,
2015,Maryland,Maryland,44,0.55691,39,21,True,False,
2015,Louisiana,Louisiana-Lafayette,45,0.55666,39,21,True,False,
2015,Nebraska,Nebraska,46,0.55623,34,23,False,False,
2015,Tulane,Tulane,47,0.55534,34,23,True,False,
2015,Southeastern La.,Southeastern Louisiana,48,0.55494,42,17,False,False,
2015,UC Irvine,UC Irvine,49,0.55486,33,23,False,False,
2015,Alabama,Alabama,50,0.55456,32,28,False,False,
2015,UConn,Connecticut,51,0.55324,35,25,False,False,
2015,Michigan St.,Michigan State,52,0.55244,34,23,False,False,
2015,Stony Brook,Stony Brook,53,0.55206,34,14,True,False,
2015,Southern Miss.,Southern Miss,54,0.55002,36,18,False,False,
2015,Missouri,Missouri,55,0.54964,30,28,False,False,
2015,Duke,Duke,56,0.54817,31,22,False,False,
2015,Clemson,Clemson,57,0.54801,32,27,True,False,
2015,Michigan,Michigan,58,0.54765,37,23,True,False,
2015,Nevada,Nevada,59,0.54752,41,15,False,False,
2015,Kentucky,Kentucky,60,0.54713,30,25,False,False,
2015,UCF,UCF,61,0.54546,31,27,False,False,
2015,Oregon,Oregon,62,0.54526,37,23,True,False,
2015,Creighton,Creighton,63,0.5427,32,19,False,False,
2015,South Carolina,South Carolina,64,0.54233,32,25,False,False,
2015,St. John's (NY),St. John's,65,0.5417,39,14,True,False,
2015,CSUN,CSUN,66,0.54064,33,24,False,False,
2015,Columbia,Columbia,67,0.54037,31,15,True,False,
2015,Liberty,Liberty,68,0.53959,33,23,False,False,
2015,Lipscomb,Lipscomb,69,0.53927,39,18,True,False,
2015,UAB,UAB,70,0.53907,33,25,False,False,
2015,Memphis,Memphis,71,0.53887,37,21,False,False,
2015,Fresno St.,Fresno State,72,0.53884,31,28,False,False,
2015,San Diego St.,San Diego State,73,0.53567,40,21,True,False,
2015,Tennessee,Tennessee,74,0.53525,24,26,False,False,
2015,UTSA,UTSA,75,0.53503,33,25,False,False,
2015,Virginia Tech,Virginia Tech,76,0.53494,27,27,False,False,
2015,Nicholls,Nicholls,77,0.53467,34,19,False,False,
2015,South Alabama,South Alabama,78,0.53434,37,20,False,False,
2015,Middle Tenn.,Middle Tenn.,79,0.534,32,27,False,False,
2015,Texas Tech,Texas Tech,79,0.534,31,24,False,False,
2015,High Point,High Point,81,0.53366,29,26,False,False,
2015,Milwaukee,Milwaukee,82,0.53321,39,20,False,False,
2015,Winthrop,Winthrop,83,0.53312,40,19,False,False,
2015,Texas,Texas,84,0.5329,30,25,True,False,
2015,San Diego,San Diego,85,0.53187,33,22,False,False,
2015,Oklahoma,Oklahoma,86,0.5315,34,27,False,False,
2015,New Mexico,New Mexico,87,0.5307,32,27,False,False,
2015,Boston College,Boston College,88,0.52998,27,27,False,False,
2015,Indiana St.,Indiana State,89,0.52995,28,26,False,False,
2015,Long Beach St.,Long Beach State,90,0.52972,28,26,False,False,
2015,Wake Forest,Wake Forest,91,0.52748,27,26,False,False,
2015,Evansville,Evansville,92,0.52741,29,24,False,False,
2015,Saint Louis,Saint Louis,93,0.52602,35,21,False,False,
2015,Washington,Washington,94,0.52597,29,25,False,False,
2015,VCU,VCU,95,0.52554,37,22,True,False,
2015,Campbell,Campbell,96,0.52551,32,25,False,False,
2015,Northwestern St.,Northwestern State,97,0.52482,31,23,False,False,
2015,Kansas St.,Kansas State,98,0.52376,27,30,False,False,
2015,Georgia,Georgia,99,0.52373,26,28,False,False,
2015,Central Mich.,Central Michigan,100,0.52216,35,22,False,False,
2015,Southeast Mo. St.,Southeast Missouri State,101,0.52173,36,23,False,False,
2015,Kennesaw St.,Kennesaw State,102,0.51988,28,28,False,False,
2015,Central Ark.,Central Arkansas,103,0.51924,29,24,False,False,
2015,Morehead St.,Morehead State,104,0.51895,38,20,True,False,
2015,West Virginia,West Virginia,105,0.51818,27,27,False,False,
2015,Rider,Rider,106,0.51738,28,22,False,False,
2015,CSU Bakersfield,Cal State Bakersfield,107,0.51721,36,22,True,False,
2015,Samford,Samford,108,0.51705,32,26,False,False,
2015,Stanford,Stanford,109,0.51699,24,32,False,False,
2015,South Dakota St.,South Dakota State,110,0.51669,33,23,False,False,
2015,Wichita St.,Wichita State,111,0.51661,26,33,False,False,
2015,Grand Canyon,Grand Canyon,112,0.51602,32,22,False,False,
2015,Mercer,Mercer,113,0.51573,35,21,True,False,
2015,McNeese,McNeese State,114,0.51521,32,25,False,False,
2015,Ohio,Ohio,115,0.51481,36,19,True,False,
2015,Houston Christian,Houston Christian,116,0.5146,28,25,True,False,
2015,Kent St.,Kent State,117,0.51387,31,22,False,False,
2015,Texas Southern,Texas Southern,118,0.51379,31,17,True,False,
2015,Illinois St.,Illinois State,119,0.51359,27,27,False,False,
2015,Western Ky.,Western Kentucky,120,0.51315,24,28,False,False,
2015,LMU (CA),Loyola Marymount,121,0.51312,33,21,False,False,
2015,Pepperdine,Pepperdine,122,0.513,30,27,True,False,
2015,Cal Poly,Cal Poly,123,0.51291,27,27,False,False,
2015,FGCU,Florida Gulf Coast,124,0.51241,30,26,False,False,
2015,Old Dominion,Old Dominion,125,0.51173,27,29,False,False,
2015,Rhode Island,Rhode Island,126,0.51096,26,25,False,False,
2015,BYU,BYU,127,0.50996,28,25,False,False,
2015,Baylor,Baylor,128,0.50926,23,32,False,False,
2015,Arizona,Arizona,129,0.50908,31,24,False,False,
2015,Dartmouth,Dartmouth,130,0.50893,21,22,False,False,
2015,Mississippi St.,Mississippi State,131,0.50882,24,30,False,False,
2015,Ga. Southern,Georgia Southern,132,0.50865,30,27,False,False,
2015,Troy,Troy,133,0.50855,30,25,False,False,
2015,Arkansas St.,Arkansas St.,134,0.50804,27,30,False,False,
2015,Davidson,Davidson,135,0.50746,28,22,False,False,
2015,Gonzaga,Gonzaga,136,0.50715,24,28,False,False,
2015,Ark.-Pine Bluff,Ark.-Pine Bluff,137,0.50656,24,16,False,False,
2015,Alabama St.,Alabama State,138,0.50633,31,19,False,False,
2015,Kansas,Kansas,138,0.50633,23,32,False,False,
2015,Elon,Elon,140,0.50543,25,29,False,False,
2015,Stetson,Stetson,141,0.50541,29,30,False,False,
2015,Sam Houston,Sam Houston,142,0.50524,31,28,False,False,
2015,Minnesota,Minnesota,143,0.50494,21,30,False,False,
2015,UC Davis,UC Davis,144,0.50468,30,26,False,False,
2015,UMBC,UMBC,145,0.50396,34,20,False,False,
2015,Washington St.,Washington State,146,0.50335,29,27,False,False,
2015,FIU,Florida International,147,0.50311,29,29,True,False,
2015,Louisiana Tech,Louisiana Tech,148,0.50308,25,27,False,False,
2015,Ball St.,Ball State,149,0.50279,33,25,False,False,
2015,Presbyterian,Presbyterian,150,0.50268,27,28,False,False,
2015,UIC,UIC,151,0.50137,29,22,False,False,
2015,UT Arlington,UT Arlington,152,0.49949,24,32,False,False,
2015,Wofford,Wofford,153,0.49803,39,22,False,False,
2015,Jacksonville,Jacksonville,154,0.49685,26,30,False,False,
2015,Delaware,Delaware,155,0.49627,26,24,False,False,
2015,Toledo,Toledo,156,0.4959,25,33,False,False,
2015,Purdue Fort Wayne,Purdue Fort Wayne,157,0.49586,28,26,False,False,
2015,Northwestern,Northwestern,158,0.49546,18,36,False,False,
2015,Utah,Utah,159,0.49506,16,36,False,False,
2015,Belmont,Belmont,160,0.49474,29,29,False,False,
2015,The Citadel,The Citadel,161,0.4945,28,30,False,False,
2015,Charlotte,Charlotte,162,0.49406,19,29,False,False,
2015,Georgia St.,Georgia St.,163,0.49313,30,27,False,False,
2015,Purdue,Purdue,164,0.49119,20,34,False,False,
2015,Penn,Penn,165,0.49111,22,15,False,False,
2015,Bryant,Bryant,166,0.49071,29,25,False,False,
2015,San Francisco,San Francisco,167,0.49063,23,31,False,False,
2015,Texas St.,Texas State,168,0.49059,24,32,False,False,
2015,Pittsburgh,Pittsburgh,169,0.4904,20,32,False,False,
2015,Seton Hall,Seton Hall,170,0.48965,25,25,False,False,
2015,Penn St.,Penn State,171,0.48777,18,30,False,False,
2015,Jacksonville St.,Jacksonville State,172,0.48767,30,27,False,False,
2015,Rutgers,Rutgers,173,0.4874,19,35,False,False,
2015,Saint Mary's (CA),Saint Mary's,174,0.48722,28,27,False,False,
2015,Georgetown,Georgetown,175,0.48704,25,28,False,False,
2015,Santa Clara,Santa Clara,176,0.48674,26,28,False,False,
2015,Holy Cross,Holy Cross,177,0.4865,24,26,False,False,
2015,William & Mary,William & Mary,177,0.4865,22,30,False,False,
2015,Akron,Akron,179,0.48602,28,30,False,False,
2015,Monmouth,Monmouth,180,0.48544,22,24,False,False,
2015,Binghamton,Binghamton,181,0.48534,17,24,False,False,
2015,UNLV,UNLV,182,0.4851,25,31,False,False,
2015,Jackson St.,Jackson State,183,0.48485,32,25,False,False,
2015,Richmond,Richmond,184,0.48456,28,25,False,False,
2015,Longwood,Longwood,185,0.48413,22,34,False,False,
