id,player_name,position,classification,transferred,previous_team,recruited_rank,sixty_four_draft_ranking,team_id,player_id_ncaa,secondary_position,utility,height,bat,throw,hometown
107579,Katie Hendrickson,RF,So,FALSE,,,,1136,3093869,DH,FALSE,64,L,L,"Phoenix, AZ"
107580,Emi Todoroki,1B,So,FALSE,,,,1136,3093881,2B,FALSE,68,R,R,"Anaheim, CA"
107581,Kaylee Layfield,SS,So,FALSE,,,,1136,3093878,2B,FALSE,65,R,R,"Yorba Linda, CA"
107582,Ella Troutt,P,So,TRUE,1151,,,1112,3095239,,FALSE,69,R,R,"Santa Rosa Beach, FL"
107583,Emma Sundermeyer,RF,So,FALSE,,,,1418,3107014,1B,FALSE,67,L,R,"Braselton, GA"
107584,Alyssa Willer,LF,So,FALSE,,,,1116,3097628,,FALSE,68,,,"Bethlehem, GA"
107585,Madison Furniss,P,So,TRUE,1116,,,1230,3097663,,FALSE,68,R,R,"Southington, CT"
107586,Emma Simon,SS,So,FALSE,,,,1116,3097606,,FALSE,67,,,"Atlanta, GA"
107587,Lillian Martineau,RF,So,TRUE,1116,,,1122,3097620,1B,FALSE,68,L,R,"Harwinton, CT"
107588,Charla Clifton,P,,FALSE,,,,1291,3092723,,FALSE,66,R,R,"Swainsboro, GA"
107589,Zoey Defoor,SS,So,FALSE,,,,1332,3093088,,FALSE,65,L,R,"Ringgold, GA"
107590,Ryleigh Garrett,C,,FALSE,,,,1332,3093111,,FALSE,65,R,R,"Dallas, GA"
107591,Morgan Willingham,RF,So,FALSE,,,,1332,3093118,,FALSE,68,R,R,"Powder Springs, GA"
107592,Sydney Garrett,P,So,TRUE,1332,,,1418,3093109,,FALSE,70,R,R,"Chickamauga, GA"
107593,Chloe Wilson,P,So,TRUE,1347,,,1427,3104619,,FALSE,62,R,R,"Kingwood, TX"
107594,Ahsunte' Specks,CF,So,FALSE,,,,1347,3104612,LF,FALSE,62,,,"Monroe, LA"
107595,Hailey Hughes,RF,So,FALSE,,,,1347,3104589,SS,FALSE,64,,,"Dallas, TX"
107596,Brooklyn Poullard,CF,,FALSE,,,,1347,3104584,LF,FALSE,65,,,"Carencro, LA"
107597,Kaytlyn Moore,LF,,FALSE,,,,1347,2675553,CF,FALSE,61,,,"Lawrenceville, GA"
107598,Arriana Wright,1B,Sr,TRUE,1092,,,1382,3102703,,FALSE,68,R,R,
107599,Cassidy Lee,2B,So,FALSE,,,,1319,3095901,,FALSE,66,R,R,"Fountain Inn, SC"
107600,Ava Lester,P,So,FALSE,,,,1319,3095664,,FALSE,68,R,R,"Richmond, VA"
107601,Riley Bohanon,1B,So,FALSE,,,,1319,3095663,,FALSE,70,R,R,"Farmington Hills, MI"
107602,Amani Johnson,LF,So,FALSE,,,,1319,3095892,CF,FALSE,67,R,R,"Homewood, IL"
107603,Myiah Sutton,3B,So,FALSE,,,,1319,3095894,RF,FALSE,67,R,R,"Avenel, NJ"
107604,Camryn Hamilton,RF,So,FALSE,,,,1319,3095933,C,FALSE,67,R,R,"Norfolk, VA"
107605,Jasmine Venson,2B,So,FALSE,,,,1319,3095925,SS,FALSE,63,R,R,"Chicago, IL"
107606,Kolbi Kochi,C,So,FALSE,,,,1270,3093518,DH,FALSE,66,R,R,"Mililani, HI"
107607,Macy Brandl,P,Jr,FALSE,,,,1270,3093514,,FALSE,70,R,R,"Rancho Cucamonga, CA"
107608,Angelica Oseguera,P,So,FALSE,,,,1624,3103957,,FALSE,,,,
107609,Alana Langford,3B,,FALSE,,,,1624,3103958,1B,FALSE,65,R,R,"Carson, CA"
107610,Brooke Wells,1B,So,TRUE,1149,,,1308,3098113,,FALSE,68,R,R,"Round Rock, TX"
107611,Madox Mitchael,RF,So,FALSE,,,,1149,3098124,2B,FALSE,67,L,R,"Fairfield, TX"
107612,Ariel Redmond,LF,So,FALSE,,,,1149,3098110,,FALSE,61,L,L,"Conroe, TX"
107613,Emilee Prochaska,3B,,FALSE,,,,1149,3098117,2B,FALSE,64,R,R,"Little Elm, TX"
107614,Rylee Michalak,P,So,TRUE,1149,,,1282,3098127,,FALSE,64,R,R,"Lawrenceville, NJ"
107615,Maddie Hartley,DH,So,FALSE,,,,1149,3098142,P,TRUE,67,R,R,"Georgetown, TX"
107616,Isabel Cintron,C,So,FALSE,,,,1149,3098138,,FALSE,65,R,R,"Chula Vista, CA"
107617,Jaycee Foor,C,Sr,FALSE,,,,1286,3087077,,FALSE,65,R,R,"Tulsa, OK"
107618,Ava Aviles,P,So,FALSE,,,,1920,3104295,,FALSE,61,R,R,
107619,Madison Garza,2B,Jr,FALSE,,,,1920,3104299,,FALSE,62,R,R,
107620,Destiny Sanchez,P,Sr,FALSE,,,,1920,3104303,,FALSE,65,R,R,
107621,Iliana Buitron,1B,,FALSE,,,,1920,3104309,,FALSE,71,R,R,
107622,Alyana Salazar,1B,So,FALSE,,,,1920,3104311,,FALSE,68,R,R,"Waco, TX"
107623,Alyssa Silva,P,Jr,FALSE,,,,1920,3104316,,FALSE,67,R,R,
107624,Jaliyah Rodriguez,1B,,FALSE,,,,1920,3104322,,FALSE,64,L,L,
107625,Annie-Klein Allgood,1B,,FALSE,,,,1920,3104310,3B,TRUE,69,L,R,
107626,Damari Harris,P,,FALSE,,,,1093,3111293,,FALSE,64,,,"New Orleans, LA"
107627,Rebecca Quinn,1B,So,FALSE,,,,1155,3099908,,FALSE,67,,,"Sunnyvale, CA"
107628,Megan Meracle,P,So,FALSE,,,,1155,3099911,,FALSE,69,,R,"Boise, ID"
107629,Kira Day,RF,Fr,FALSE,,,,1155,3099905,3B,FALSE,68,R,R,"Phoenix, AZ"
107630,Brooke Peterson,3B,So,FALSE,,,,1155,3099916,RF,FALSE,65,,,"Eugene, OR"
107631,Kendra Gominsky,C,So,FALSE,,,,1155,3099913,,FALSE,67,,,"Yorba Linda, CA"
107632,Leila Dixon,2B,So,TRUE,1339,,,1108,3088743,SS,FALSE,65,R,L,"Dublin, CA"
107633,Sequoia Sanchez,1B,So,FALSE,,,,1339,3088742,,FALSE,67,R,R,"Corona, CA"
107634,Jasmine Whorley,P,So,FALSE,,,,1339,3088740,,FALSE,65,R,R,"Alameda, CA"
107635,Jordan Osborne,C,So,FALSE,,,,1339,3088747,,FALSE,69,R,R,"Corinth, TX"
107636,Sophie Rivera,C,Sr,FALSE,,,,1518,3102223,2B,FALSE,65,L,R,"Ixonia, WI"
107637,Hailey Niebrugge,C,So,FALSE,,,,1518,3102221,DH,FALSE,66,R,R,"Watson, IL"
107638,London Park,P,So,TRUE,1148,,,1149,3092109,,FALSE,69,R,R,"Spring, TX"
107639,Keirys Click,C,So,FALSE,,,,1148,3092088,2B,FALSE,63,R,R,"Hobart, IN"
107640,Ellie Haggard,1B,So,FALSE,,,,1148,3092102,,FALSE,70,R,R,"Bourbonnais, IL"
107641,Lizzie Stiverson,3B,Sr,TRUE,1148,,,1147,3092124,2B,FALSE,67,R,R,"Monticello, IL"
107642,Taylor Porter,LF,So,FALSE,,,,1148,3092112,RF,FALSE,66,R,R,"Leander, TX"
107643,Prisais Quintero,SS,So,FALSE,,,,1109,3106702,,FALSE,63,,,"San Antonio, TX"
107644,Callie Dickerson,1B,So,FALSE,,,,1223,3088983,P,TRUE,71,L,L,"Fort Branch, IN"
107645,Pallas Dominion,2B,So,FALSE,,,,1223,3088984,,FALSE,66,R,R,"Stevensville, MI"
107646,Reese Rosenbaum,C,So,FALSE,,,,1223,3088992,CF,FALSE,65,R,R,"New Palestine, IN"
107647,Clara Phariss,P,So,FALSE,,,,1223,3088991,,FALSE,68,R,R,"Valparaiso, IN"
107648,Karley Kavanaugh,2B,So,FALSE,,,,1223,3088988,,FALSE,64,R,R,"Winslow, IN"
107649,Alyssa Fry,1B,,FALSE,,,,1223,3088985,C,FALSE,67,R,R,"Indianapolis, IN"
107650,Molly Kable,3B,Sr,FALSE,,,,1223,3088987,C,FALSE,69,R,R,"New London, WI"
107651,Madison Poulson,SS,So,FALSE,,,,1276,3096078,,FALSE,64,L,R,"Mooresville, IN"
107652,Abby Widmar,DH,So,FALSE,,,,1276,3096076,,FALSE,68,R,R,"Granger, IN"
107653,Brailey Mills,RF,So,FALSE,,,,1276,3096055,,FALSE,66,L,L,"Winslow, IN"
107654,Taylor Erschen,1B,,FALSE,,,,1276,2469745,3B,FALSE,69,R,R,"Indianapolis, IN"
107655,Jenae Berry,P,So,TRUE,1112,,,1096,3098701,,FALSE,67,R,R,"Queen Creek, AZ"
107656,Arlette Caravaca,CF,So,FALSE,,,,1285,3096051,,FALSE,66,R,R,"Davie, FL"
107657,Talia Tretton,P,So,TRUE,1285,,,1091,3096038,DH,TRUE,71,R,R,
107658,Allyssa Ramos,3B,So,FALSE,,,,1285,3096054,1B,FALSE,65,R,R,"Whittier, CA"
107659,Brianna Johnson,SS,So,FALSE,,,,1285,3096046,,FALSE,68,R,R,"Sacramento, CA"
107660,Sofia Elliott,P,,FALSE,,,,1285,3096056,,FALSE,64,R,R,"Mission Viejo, CA"
107661,Sereniti Trice,2B,So,TRUE,1227,,,1096,3088315,,FALSE,62,L,R,"San Diego, CA"
107662,Victoria Prado,OF,So,FALSE,,,,1227,3088331,,FALSE,64,L,R,"Murrieta, CA"
107663,Sami Potvin,P,So,FALSE,,,,1227,3088333,,FALSE,70,R,R,"Olympia, WA"
107664,Jaci Underwood,3B,So,FALSE,,,,1274,3089624,,FALSE,66,R,R,"Hazlehurst, GA"
107665,Aria Davis,SS,So,FALSE,,,,1274,3089780,,FALSE,64,R,R,"Dacula, GA"
107666,Kailey Martin,1B,So,FALSE,,,,1274,3089787,,FALSE,70,R,R,"Marietta, GA"
107667,Haleigh Cushingberry,LF,So,FALSE,,,,1274,3089795,,FALSE,67,L,R,"Baton Rouge, LA"
107668,Kiersten Stevens,SS,So,FALSE,,,,1334,3112665,2B,FALSE,65,R,R,"Land O' Lakes, FL"
107669,Karson Johnson,P,So,FALSE,,,,1334,3112664,,FALSE,72,R,R,"Lavonia, GA"
107670,Alayna Gaddy,UT,So,FALSE,,,,1334,3112666,,FALSE,67,R,R,"Zebulon, NC"
107671,Raygan Dixon,2B,,FALSE,,,,1334,3112669,DH,FALSE,,,,"Waycross, GA"
107672,Jacy Harrelson,P,So,FALSE,,,,1334,3112670,,FALSE,,R,R,"Warner Robins, GA"
107673,Lili Smith,1B,So,FALSE,,,,1114,3088198,,FALSE,69,R,R,"Ashland, KY"
107674,Kira Ortega,3B,So,FALSE,,,,1114,3088217,C,FALSE,62,R,R,"New Rochelle, NY"
107675,Emily LeGrand,LF,So,FALSE,,,,1114,3088219,1B,FALSE,66,R,R,"Mount Juliet, TN"
107676,Madalyn Johnson,P,So,TRUE,1114,,,1116,3088222,,FALSE,70,R,R,"Powhatan, VA"
107677,Raegan Wall,RF,So,TRUE,1114,,,1116,3088191,CF,FALSE,68,L,R,"Hazel Green, AL"
107678,Taylor Johnson,P,So,FALSE,,,,1114,3088206,,FALSE,66,L,L,"King William, VA"
107679,Cali Legzdin,1B,So,FALSE,,,,1114,3088225,3B,FALSE,67,R,R,"Beaver Falls, PA"
107680,Malia Ishii,LF,,FALSE,,,,2074,2987381,DH,FALSE,64,L,L,"Caruthers, CA"
107681,Karsen Griggs,1B,So,FALSE,,,,1206,3106763,C,FALSE,70,R,R,"Shawnee, OK"
107682,Ava Wallace,LF,So,FALSE,,,,1206,3106757,1B,FALSE,68,L,L,"Rockwall, TX"
107683,Lexie Shaver,1B,Jr,TRUE,1360,,,1340,3103987,,FALSE,66,R,R,"Riverton, UT"
107684,Taylor Daniel,P,So,FALSE,,,,1360,3103988,,FALSE,67,R,R,"Douglasville, GA"
107685,Ava Brooke Strickland,CF,Sr,FALSE,,,,1360,3104002,,FALSE,64,R,R,"Newnan, GA"
107686,Jenna Chase,P,So,FALSE,,,,1360,3104004,,FALSE,73,L,L,"Fishers, IN"
107687,Alora Bevily,RF,Jr,FALSE,,,,1360,3104010,,FALSE,65,L,R,"Buford, GA"
107688,Ana Gore,LF,So,FALSE,,,,1360,3104013,,FALSE,68,L,L,"Vinings, GA"
107689,Jojo Johnson,2B,So,FALSE,,,,1360,3104018,SS,FALSE,67,R,R,"Placentia, CA"
107690,Olivia Tyson,P,Sr,FALSE,,,,1360,3104026,,FALSE,73,R,R,"Gainesville, GA"
107691,Brooke Aberle,LF,So,FALSE,,,,1126,3092618,RF,FALSE,62,L,R,
107692,Ella Johnson,P,So,FALSE,,,,1126,3092619,,FALSE,67,R,R,"Brooksville, KY"
107693,Carson Fall,P,So,FALSE,,,,1194,3088402,,FALSE,68,R,R,"Bridge City, TX"
107694,Lindsey Miller,C,So,TRUE,1194,,,1087,3088412,,FALSE,,R,R,"Morgan Hill, CA"
107695,Julie Kelley,P,So,TRUE,1194,,,1340,3088407,,FALSE,68,R,R,"Ormond Beach, FL"
107696,Hannah Beasley,3B,So,FALSE,,,,1576,3103688,,FALSE,67,R,R,"Harrodsburg, KY"
107697,Lexie Onyett,C,,FALSE,,,,1576,3103701,2B,TRUE,64,R,R,"Petersburg, IN"
107698,Kayla Helms,1B,So,FALSE,,,,1980,3084903,SS,FALSE,,R,R,"Dallas, GA"
107699,Cannon Ramsey,SS,So,FALSE,,,,1980,3084902,3B,FALSE,,R,R,"Tallahassee, FL"
107700,Jaselyn Couch,LF,,FALSE,,,,1980,3088004,CF,FALSE,,L,R,"Ringgold, GA"
107701,Cimara-lei Wessling,DH,So,FALSE,,,,1299,3084099,3B,FALSE,69,R,R,"Converse, TX"
107702,Kaylee Cuevas,P,So,FALSE,,,,1299,3084104,,FALSE,67,R,R,"Teague, TX"
107703,Sicily Windham,SS,So,FALSE,,,,1299,3084107,,FALSE,67,R,R,"Huntingtn Bch, CA"
107704,Madison Kraus,1B,,FALSE,,,,1422,3092247,,FALSE,,,,
107705,Kaylee Youmans,3B,Jr,FALSE,,,,1422,3090592,P,TRUE,62,R,R,"Baxley, GA"
107706,Alayna Bush,,,FALSE,,,,2056,2816771,,FALSE,63,L,R,"Adams, NY"
107707,Alexandra Chesney,C,Sr,FALSE,,,,2056,2816782,,FALSE,67,R,R,"Malverne, NY"
107708,Avery Linn,2B,Sr,FALSE,,,,2056,2816784,LF,FALSE,67,L,R,"Bethpage, NY"
107709,Rose Nicastro,P,Sr,FALSE,,,,2056,2816734,,FALSE,62,R,R,"Webster, NY"
107710,Nevaeh Ross,P,,FALSE,,,,2056,3106567,,FALSE,,R,R,"Friendship, NY"
107711,Ava Todd,C,So,FALSE,,,,2056,3106557,,FALSE,,R,R,"Savannah, NY"
107712,Kelly Fricker,2B,So,FALSE,,,,1131,3095455,,FALSE,65,L,R,
107713,Madison Finnerty,P,So,FALSE,,,,1131,3095452,,FALSE,66,L,R,
107714,Wrigley Fanter,C,So,FALSE,,,,1131,3095453,1B,FALSE,66,R,R,"Plainfield, IL"
107715,Helen Woloshyn,CF,So,FALSE,,,,1131,3095454,,FALSE,65,L,R,
107716,Lizzie Kern,LF,So,FALSE,,,,1131,3095456,CF,FALSE,70,R,R,
107717,Alexia Carrasquillo,C,So,FALSE,,,,1277,3088341,,FALSE,65,R,R,"Clermont, FL"
107718,Ryan Williams,1B,So,FALSE,,,,1425,3102035,SS,FALSE,,,,
107719,Addie Lang,SS,So,FALSE,,,,1630,3096074,3B,FALSE,68,L,R,
107720,Hannah Heisler,CF,So,FALSE,,,,1630,3096087,,FALSE,65,R,R,
107721,Lauren Pelton,3B,,FALSE,,,,2057,2649858,DH,FALSE,64,R,R,"Louisville, KY"
107722,Nicole Henson,LF,Sr,FALSE,,,,2057,2649847,DH,FALSE,64,L,R,"West Branch, IA"
107723,Irelynn West,1B,,FALSE,,,,2057,2649857,RF,FALSE,66,L,L,"Kansas City, MO"
107724,Avery Wapp,P,Sr,FALSE,,,,2057,2824367,,FALSE,66,R,R,"Bloomington, IL"
107725,Madisen Noll,SS,Jr,FALSE,,,,2057,2939725,,FALSE,65,R,R,"Oak Creek, WI"
107726,Izzy Wilcox,LF,Jr,FALSE,,,,2057,2939711,RF,FALSE,68,R,R,"Tuscola, IL"
107727,Hanna Johanning,LF,,FALSE,,,,2057,2675191,CF,FALSE,67,R,R,"Sullivan, MO"
107728,Mya Bethany,RF,,FALSE,,,,2057,2649856,LF,FALSE,64,L,L,"Saint Louis, MO"
107729,Jolie McMinn,C,Sr,FALSE,,,,2057,2824369,DH,FALSE,67,R,R,"Parkville, MO"
107730,Dallis Darnell,2B,Sr,FALSE,,,,2057,2824368,,FALSE,64,L,R,"Troy, MO"
107731,Tori Hatton,1B,Sr,FALSE,,,,2057,2824353,C,FALSE,65,R,R,"Troy, MO"
107732,Joey Meyer,3B,,FALSE,,,,2057,2939684,,FALSE,67,R,R,"S Milwaukee, WI"
107733,Emily Geary,RF,Sr,FALSE,,,,2057,3092884,,FALSE,66,L,R,"Valley Park, MO"
107734,Ryleigh Owens,P,Sr,FALSE,,,,2057,3092866,,FALSE,66,L,L,"Edwardsville, IL"
107735,Theresa Snaidauf,RF,,FALSE,,,,2057,2458596,LF,FALSE,61,L,R,"Mokena, IL"
107736,Anna Sanders,3B,So,FALSE,,,,2057,3092890,,FALSE,64,L,R,"Hampshire, IL"
107737,Madison Adams,1B,So,FALSE,,,,2057,3092453,C,FALSE,69,R,R,"Lincoln, NE"
107738,Danielle Franz,DH,So,FALSE,,,,2057,3092459,RF,FALSE,66,R,R,"Rockton, IL"
107739,Teryn Brown,LF,So,FALSE,,,,2057,3092488,RF,FALSE,68,L,R,"Troy, MO"
107740,Lucy Pratt,P,So,FALSE,,,,2057,3092529,,FALSE,66,L,L,"Monroe City, MO"
107741,Samantha Roulanaitis,P,So,FALSE,,,,2057,3092878,,FALSE,66,R,R,"Smithton, IL"
107742,Brynne Nally,P,So,TRUE,1315,,,1104,3091435,,FALSE,69,R,R,"Garden Grove, CA"
107743,Maddy Martin,P,So,TRUE,1315,,,1105,3091470,RF,TRUE,69,R,R,"Yorba Linda, CA"
107744,Morgan Strickland,P,Sr,FALSE,,,,1268,3098259,,FALSE,66,R,R,"Louisburg, NC"
107745,Bailey Bucholz,SS,So,FALSE,,,,1268,3098249,LF,FALSE,69,R,R,"Mechanicsville, VA"
107746,Jada Phillips,C,So,FALSE,,,,1159,3085444,,FALSE,64,R,R,"Bradenton, FL"
107747,Zoe Calvez,RF,So,TRUE,1159,,,1130,3085448,CF,FALSE,67,L,R,"Orlando, FL"
107748,Sa'Mya Jones,RF,So,TRUE,1159,,,1170,3085462,DH,FALSE,63,R,R,"Pearland, TX"
107749,Jayden Heavener,P,So,FALSE,,,,1159,3085441,,FALSE,66,L,L,"Pace, FL"
107750,Laney Johnson,P,So,FALSE,,,,1259,3092084,,FALSE,73,R,R,"Stonewall, LA"
107751,Bethaney Noble,P,Sr,FALSE,,,,1102,3082215,,FALSE,73,R,R,"Amarillo, TX"
107752,Mia Norwood,RF,So,FALSE,,,,1102,3082211,C,FALSE,62,R,R,"Stonewall, LA"
107753,Cheyenne Jenkins,CF,So,FALSE,,,,1178,3089892,LF,FALSE,,L,R,"Folsom, LA"
107754,Dakota Lake,P,Sr,FALSE,,,,1178,3089888,,FALSE,73,R,R,"Des Moines, IA"
107755,Kelsey Kovar,C,Sr,FALSE,,,,1178,3089924,DH,FALSE,68,R,R,"Thorndale, TX"
107756,Riley Janda,3B,So,FALSE,,,,1208,3090270,,FALSE,69,R,R,"Greenwood, IN"
107757,Taylor Monroe,SS,So,FALSE,,,,1208,3090286,,FALSE,67,R,R,"Spencer, IN"
107758,Jordan Williams,RF,So,FALSE,,,,1208,3090282,LF,FALSE,66,L,R,"Cumming, GA"
107759,Madison Pickens,LF,So,FALSE,,,,1208,3090265,C,FALSE,65,L,R,"Flowery Branch, GA"
107760,Ryann Sanders,P,So,FALSE,,,,1208,3090269,,FALSE,69,R,R,"Bentonville, AR"
107761,Mika Yuge,DH,So,FALSE,,,,1174,3091320,,FALSE,,R,R,"Whittier, CA"
107762,Addyson Borg,3B,So,FALSE,,,,1294,3097464,,FALSE,70,,,"San Tan Valley, AZ"
107763,Anna Voth,2B,Sr,FALSE,,,,2072,2835700,,FALSE,63,R,R,"Paron, AR"
107764,Ashley Abel,P,,FALSE,,,,2072,2947799,DH,TRUE,64,R,R,"Sealy, TX"
107765,Georgia Holzer,P,,FALSE,,,,2072,2978940,SS,TRUE,64,R,R,"Newcastle, CA"
107766,Emily Martinez,C,,FALSE,,,,2072,2835701,LF,FALSE,65,R,R,"Houston, TX"
107767,Fallon Lancaster,C,Sr,FALSE,,,,2072,2835695,,FALSE,61,R,R,"Bigelow, AR"
107768,Skylar Foreman,1B,Jr,FALSE,,,,2072,2947812,,FALSE,68,R,R,"Waxahachie, TX"
107769,Madison DeRoussel,P,Jr,FALSE,,,,2072,2947783,,FALSE,61,L,R,"Mary Esther, FL"
107770,Brianna Morquecho,SS,,FALSE,,,,2072,2947787,,FALSE,59,R,R,"Marion, AR"
107771,MK Duffield,1B,,FALSE,,,,2072,2835675,,FALSE,67,R,R,"Russellville, AR"
107772,Olivia Orf,3B,,FALSE,,,,2072,2947788,,FALSE,64,R,R,"Kennett, MO"
107773,Sophie Varela,CF,Sr,FALSE,,,,2072,2835699,,FALSE,65,L,R,"Los Fresnos, TX"
107774,Callie Marberry,C,So,FALSE,,,,2072,3090094,SS,FALSE,68,L,R,"Dawson, TX"
107775,Gabby Thomas,LF,,FALSE,,,,2072,3090087,,FALSE,65,R,L,"Longview, TX"
107776,Marissa Scarano,LF,So,FALSE,,,,1111,3096628,DH,FALSE,63,L,R,"Newburgh, NY"
107777,Sienna Kunze,C,So,FALSE,,,,1111,3096627,2B,FALSE,66,R,R,"Chandler, AZ"
107778,Hailey Altenhof,P,,FALSE,,,,1618,3104403,DH,TRUE,69,R,R,"Yucaipa, CA"
107779,Matti Benson,3B,So,FALSE,,,,1200,3093789,2B,FALSE,63,L,R,"Louisville, OH"
107780,Katharine Heslin,C,So,FALSE,,,,1351,3103160,,FALSE,64,R,R,"Denville, NJ"
107781,Brooke Musch,CF,So,FALSE,,,,1351,3103173,,FALSE,68,L,L,"Camden, NY"
107782,Ella Stevinson,1B,So,TRUE,1351,,,1335,3103182,,FALSE,69,,,"Green Brook, NJ"
107783,Sophia Thormeyer,2B,So,FALSE,,,,1351,3103189,,FALSE,63,L,R,"Joliet, IL"
107784,Lily Woodworth,2B,So,FALSE,,,,1351,3103191,SS,FALSE,66,L,R,"Glastonbury, CT"
107785,Ryleigh Albers,C,So,FALSE,,,,1497,3108128,,FALSE,69,R,R,
107786,Mya Boos,3B,So,TRUE,1229,,,1350,3091395,,FALSE,69,R,R,"Billings, MT"
107787,Maddie Taylor,P,So,FALSE,,,,1229,3091397,1B,TRUE,69,R,R,"Sterlington, LA"
107788,Onna McElroy,C,So,FALSE,,,,1229,3091387,,FALSE,67,R,R,"Mustang, OK"
107789,Jericho Tate,P,So,FALSE,,,,1376,3112690,,FALSE,68,R,R,"Lake Ridge, VA"
107790,Lyrical Bennett,P,So,TRUE,1376,,,2051,3112677,3B,TRUE,64,R,R,"Irmo, SC"
107791,Mia Brown,DH,So,TRUE,1376,,,1410,3112682,1B,FALSE,69,L,R,"Fayetteville, TN"
107792,Kayla Clement,2B,Sr,FALSE,,,,1376,3112684,,FALSE,65,L,R,"Covington, TN"
107793,Shelby Durbin,C,Sr,FALSE,,,,1376,3112689,LF,FALSE,66,R,R,"Savannah, TN"
107794,Faith Brown,1B,So,FALSE,,,,1376,3112691,,FALSE,67,L,R,"Hermitage, TN"
107795,Nathalie Hagle,C,So,TRUE,1087,,,1493,3094346,RF,FALSE,66,R,R,"Commerce Twp, MI"
107796,Shelbie Krieger,P,So,FALSE,,,,1087,3094349,,FALSE,70,R,R,"Rootstown, OH"
107797,Sydney Gilbert,LF,Fr,TRUE,1087,,,1565,3094341,CF,FALSE,64,R,R,"Chicago, IL"
107798,Danitza Hernandez,SS,Sr,FALSE,,,,1087,3094387,C,FALSE,66,R,R,"Chandler, AZ"
107799,Holly Merritt,1B,So,TRUE,1087,,,1275,3094337,,FALSE,71,L,L,"Chattanooga, TN"
107800,Lea Chevrier,P,Sr,FALSE,,,,1087,3094374,,FALSE,68,R,R,
107801,Kat Meyers,P,So,FALSE,,,,1222,3094770,,FALSE,68,R,R,"Waterville, OH"
107802,Andee Dircks,1B,So,FALSE,,,,1222,3094759,C,FALSE,68,R,R,"Chapin, SC"
107803,Megan Beemer,LF,So,FALSE,,,,1222,3094756,RF,FALSE,65,L,L,"Hudsonville, MI"
107804,Zoe Milonopoulos,SS,So,TRUE,1272,,,1368,3094661,,FALSE,66,R,R,"Old Bridge, NJ"
107805,Leila Ammon,P,So,TRUE,1272,,,1138,3094633,,FALSE,71,R,R,"Gulf Breeze, FL"
107806,Lilly Pendergrast,2B,So,FALSE,,,,1272,3094616,SS,FALSE,65,R,R,"Murfreesboro, TN"
107807,Macie Harter,LF,So,FALSE,,,,1272,3094579,,FALSE,65,L,L,"Ashland City, TN"
107808,Jana Want,SS,So,FALSE,,,,1272,3094628,,FALSE,70,R,R,"Hamilton, Canada"
107809,Tori Coffman,P,Sr,FALSE,,,,1272,3094649,,FALSE,70,R,R,"Washburn, TN"
107810,Kennedy Chatman,1B,Jr,FALSE,,,,1272,3094589,,FALSE,67,R,R,"Columbia, TN"
107811,Caitlyn Ludwig,1B,,FALSE,,,,1990,3084731,,FALSE,,R,R,
107812,Hannah Tong,P,So,FALSE,,,,1423,3100965,,FALSE,,R,R,"Stacy, MN"
107813,Bella Hess,P,So,FALSE,,,,1535,3087782,,FALSE,67,R,R,
107814,Xiane Romero,2B,So,FALSE,,,,1138,3086788,,FALSE,64,R,R,"Lake Elsinore, CA"
107815,Morgan Stiles,SS,So,FALSE,,,,1138,3086785,,FALSE,67,R,R,"Athens, AL"
107816,Gretta Grassel,LF,So,FALSE,,,,1138,3086780,CF,FALSE,67,L,R,"Boscobel, WI"
107817,Sara Phillips,P,So,FALSE,,,,1138,3086784,,FALSE,70,R,R,"Trussville, AL"
107818,Abby Grace Richardson,1B,Sr,FALSE,,,,1138,3086781,RF,FALSE,69,R,R,"Brookhaven, MS"
107819,Paige Ernstes,1B,So,FALSE,,,,1138,3086783,C,FALSE,66,R,R,"New Palestine, IN"
107820,Kalani Sells,CF,So,FALSE,,,,1138,3086787,LF,FALSE,64,R,R,"Jasper, TX"
107821,Chloe McClain,3B,Sr,FALSE,,,,1959,3111498,,FALSE,,R,R,
107822,Brooklyn Rhodes,P,So,FALSE,,,,1959,3111499,1B,TRUE,,R,R,
107823,Lymnnzie Kennedy,RF,Sr,FALSE,,,,1959,3111495,LF,FALSE,,R,R,
107824,MC Brown,C,Sr,FALSE,,,,1959,3111501,1B,FALSE,,R,R,
107825,Phallyn Clark,P,Sr,FALSE,,,,1959,3111503,,FALSE,,R,R,
107826,Elle Nelsen,3B,,FALSE,,,,1296,3090628,1B,FALSE,66,R,R,"Grimes, IA"
107827,Nicole Norman,C,So,FALSE,,,,1296,3090590,,FALSE,64,R,R,"Cameron, NC"
107828,Madison Uptegrove,SS,So,FALSE,,,,1282,3100071,,FALSE,65,R,R,"Columbia, MO"
107829,Courtney Donahue,P,Sr,FALSE,,,,1282,3100046,,FALSE,68,L,R,"Dane, WI"
107830,Riley Bebb,P,So,TRUE,1322,,,1628,3094774,,FALSE,66,R,R,"Altamont, KS"
107831,Ava Martinez,LF,So,FALSE,,,,1322,3094745,C,FALSE,61,L,R,"Fontana, CA"
107832,Leilani Bustamante,3B,So,FALSE,,,,1322,3094746,1B,FALSE,66,R,R,"San Bernardino, CA"
107833,Hannah Burks,P,So,FALSE,,,,1322,3094771,,FALSE,70,R,R,"Springfield, MO"
107834,Maddy Duvall,P,,FALSE,,,,1322,3094750,,FALSE,63,R,R,"Blue Springs, MO"
