id,name,class_ranking,current_rpi,academics,conference_id,team_id_ncaa,sport,logo_url,state_id
199,Davis & Elkins,0.0,,,17.0,174.0,Baseball,https://64-analytics-team-logos.s3.us-east-1.amazonaws.com/2026/199.png,48.0
200,Dayton,0.0,209.0,,80.0,175.0,Baseball,https://64-analytics-team-logos.s3.us-east-1.amazonaws.com/2026/200.png,35.0
201,DBU,0.0,68.0,,99.0,1045.0,Baseball,https://64-analytics-team-logos.s3.us-east-1.amazonaws.com/2026/201.png,43.0
202,Dean,0.0,,,15.0,30219.0,Baseball,https://64-analytics-team-logos.s3.us-east-1.amazonaws.com/2026/202.png,21.0
203,Defiance,0.0,,,,1050.0,Baseball,https://64-analytics-team-logos.s3.us-east-1.amazonaws.com/2026/203.png,
204,Delaware,0.0,256.0,,99.0,180.0,Baseball,https://64-analytics-team-logos.s3.us-east-1.amazonaws.com/2026/204.png,8.0
205,Delaware St.,0.0,307.0,,77.0,178.0,Baseball,https://64-analytics-team-logos.s3.us-east-1.amazonaws.com/2026/205.png,8.0
206,Delaware Valley,0.0,,,24.0,179.0,Baseball,https://64-analytics-team-logos.s3.us-east-1.amazonaws.com/2026/206.png,38.0
207,Delta St.,0.0,,,13.0,181.0,Baseball,https://64-analytics-team-logos.s3.us-east-1.amazonaws.com/2026/207.png,24.0
208,Denison,0.0,,,22.0,182.0,Baseball,https://64-analytics-team-logos.s3.us-east-1.amazonaws.com/2026/208.png,35.0
209,DePauw,0.0,,,22.0,177.0,Baseball,https://64-analytics-team-logos.s3.us-east-1.amazonaws.com/2026/209.png,14.0
210,DeSales,0.0,,,24.0,20.0,Baseball,https://64-analytics-team-logos.s3.us-east-1.amazonaws.com/2026/210.png,38.0
211,Dickinson,0.0,,,106.0,185.0,Baseball,https://64-analytics-team-logos.s3.us-east-1.amazonaws.com/2026/211.png,38.0
212,Dominican (IL),0.0,,,44.0,1332.0,Baseball,https://64-analytics-team-logos.s3.us-east-1.amazonaws.com/2026/212.png,13.0
213,Dominican (NY),0.0,,,23.0,8956.0,Baseball,https://64-analytics-team-logos.s3.us-east-1.amazonaws.com/2026/213.png,32.0
214,Drew,0.0,,,89.0,190.0,Baseball,https://64-analytics-team-logos.s3.us-east-1.amazonaws.com/2026/214.png,30.0
215,Drury,0.0,,,61.0,1057.0,Baseball,https://64-analytics-team-logos.s3.us-east-1.amazonaws.com/2026/215.png,25.0
216,Dubuque,0.0,,,78.0,192.0,Baseball,https://64-analytics-team-logos.s3.us-east-1.amazonaws.com/2026/216.png,15.0
217,Duke,0.0,102.0,,72.0,193.0,Baseball,https://64-analytics-team-logos.s3.us-east-1.amazonaws.com/2026/217.png,33.0
218,D'Youville,0.0,,,7.0,1059.0,Baseball,https://64-analytics-team-logos.s3.us-east-1.amazonaws.com/2026/218.png,32.0
219,Earlham,0.0,,,27.0,195.0,Baseball,https://64-analytics-team-logos.s3.us-east-1.amazonaws.com/2026/219.png,14.0
220,East Carolina,0.0,40.0,,73.0,196.0,Baseball,https://64-analytics-team-logos.s3.us-east-1.amazonaws.com/2026/220.png,33.0
221,East Central,0.0,,,35.0,8965.0,Baseball,https://64-analytics-team-logos.s3.us-east-1.amazonaws.com/2026/221.png,36.0
222,East Stroudsburg,0.0,,,70.0,197.0,Baseball,https://64-analytics-team-logos.s3.us-east-1.amazonaws.com/2026/222.png,38.0
223,East Tex. Baptist,0.0,,,47.0,1062.0,Baseball,https://64-analytics-team-logos.s3.us-east-1.amazonaws.com/2026/223.png,43.0
224,East. Mennonite,0.0,,,50.0,203.0,Baseball,https://64-analytics-team-logos.s3.us-east-1.amazonaws.com/2026/224.png,46.0
225,Eastern,0.0,,,16.0,8968.0,Baseball,https://64-analytics-team-logos.s3.us-east-1.amazonaws.com/2026/225.png,38.0
226,Eastern Conn. St.,0.0,,,108.0,200.0,Baseball,https://64-analytics-team-logos.s3.us-east-1.amazonaws.com/2026/226.png,7.0
227,Eastern Ill.,0.0,72.0,,49.0,201.0,Baseball,https://64-analytics-team-logos.s3.us-east-1.amazonaws.com/2026/227.png,13.0
228,Eastern Ky.,0.0,262.0,,48.0,202.0,Baseball,https://64-analytics-team-logos.s3.us-east-1.amazonaws.com/2026/228.png,17.0
229,Eastern Mich.,0.0,279.0,,10.0,204.0,Baseball,https://64-analytics-team-logos.s3.us-east-1.amazonaws.com/2026/229.png,22.0
230,Eastern N.M.,0.0,,,3.0,206.0,Baseball,https://64-analytics-team-logos.s3.us-east-1.amazonaws.com/2026/230.png,31.0
231,Eastern Nazarene,0.0,,,,1064.0,Baseball,https://64-analytics-team-logos.s3.us-east-1.amazonaws.com/2026/231.png,
232,Eckerd,0.0,,,55.0,208.0,Baseball,https://64-analytics-team-logos.s3.us-east-1.amazonaws.com/2026/232.png,9.0
233,Edgewood,0.0,,,44.0,1066.0,Baseball,https://64-analytics-team-logos.s3.us-east-1.amazonaws.com/2026/233.png,49.0
234,Edward Waters,0.0,,,14.0,30244.0,Baseball,https://64-analytics-team-logos.s3.us-east-1.amazonaws.com/2026/234.png,9.0
235,Elizabethtown,0.0,,,89.0,211.0,Baseball,https://64-analytics-team-logos.s3.us-east-1.amazonaws.com/2026/235.png,38.0
236,Elmhurst,0.0,,,41.0,212.0,Baseball,https://64-analytics-team-logos.s3.us-east-1.amazonaws.com/2026/236.png,13.0
237,Elmira,0.0,,,109.0,213.0,Baseball,https://64-analytics-team-logos.s3.us-east-1.amazonaws.com/2026/237.png,32.0
238,Elms,0.0,,,15.0,532.0,Baseball,https://64-analytics-team-logos.s3.us-east-1.amazonaws.com/2026/238.png,21.0
239,Elon,0.0,245.0,,101.0,1068.0,Baseball,https://64-analytics-team-logos.s3.us-east-1.amazonaws.com/2026/239.png,33.0
240,Embry-Riddle (FL),0.0,,,55.0,9680.0,Baseball,https://64-analytics-team-logos.s3.us-east-1.amazonaws.com/2026/240.png,9.0
241,Emerson,0.0,,,52.0,214.0,Baseball,https://64-analytics-team-logos.s3.us-east-1.amazonaws.com/2026/241.png,21.0
242,Emmanuel (GA),0.0,,,29.0,30193.0,Baseball,https://64-analytics-team-logos.s3.us-east-1.amazonaws.com/2026/242.png,10.0
243,Emory,0.0,,,74.0,217.0,Baseball,https://64-analytics-team-logos.s3.us-east-1.amazonaws.com/2026/243.png,10.0
244,Emory & Henry,0.0,,,28.0,216.0,Baseball,https://64-analytics-team-logos.s3.us-east-1.amazonaws.com/2026/244.png,46.0
245,Emporia St.,0.0,,,96.0,1071.0,Baseball,https://64-analytics-team-logos.s3.us-east-1.amazonaws.com/2026/245.png,16.0
246,Endicott,0.0,,,30.0,8981.0,Baseball,https://64-analytics-team-logos.s3.us-east-1.amazonaws.com/2026/246.png,21.0
247,Erskine,0.0,,,29.0,1072.0,Baseball,https://64-analytics-team-logos.s3.us-east-1.amazonaws.com/2026/247.png,40.0
248,ETSU,0.0,91.0,,32.0,198.0,Baseball,https://64-analytics-team-logos.s3.us-east-1.amazonaws.com/2026/248.png,42.0
249,Eureka,0.0,,,69.0,218.0,Baseball,https://64-analytics-team-logos.s3.us-east-1.amazonaws.com/2026/249.png,13.0
250,Evansville,0.0,173.0,,62.0,219.0,Baseball,https://64-analytics-team-logos.s3.us-east-1.amazonaws.com/2026/250.png,14.0
251,Fairfield,0.0,203.0,,88.0,220.0,Baseball,https://64-analytics-team-logos.s3.us-east-1.amazonaws.com/2026/251.png,7.0
252,Fairmont St.,0.0,,,17.0,1076.0,Baseball,https://64-analytics-team-logos.s3.us-east-1.amazonaws.com/2026/252.png,48.0
253,Farmingdale St.,0.0,,,93.0,27892.0,Baseball,https://64-analytics-team-logos.s3.us-east-1.amazonaws.com/2026/253.png,32.0
254,FDU,0.0,275.0,,77.0,222.0,Baseball,https://64-analytics-team-logos.s3.us-east-1.amazonaws.com/2026/254.png,30.0
255,FDU-Florham,0.0,,,24.0,221.0,Baseball,https://64-analytics-team-logos.s3.us-east-1.amazonaws.com/2026/255.png,30.0
256,Felician,0.0,,,23.0,23157.0,Baseball,https://64-analytics-team-logos.s3.us-east-1.amazonaws.com/2026/256.png,30.0
257,Ferrum,0.0,,,29.0,225.0,Baseball,https://64-analytics-team-logos.s3.us-east-1.amazonaws.com/2026/257.png,46.0
258,FGCU,0.0,107.0,,48.0,28755.0,Baseball,https://64-analytics-team-logos.s3.us-east-1.amazonaws.com/2026/258.png,9.0
259,Findlay,0.0,,,18.0,1079.0,Baseball,https://64-analytics-team-logos.s3.us-east-1.amazonaws.com/2026/259.png,35.0
260,Fitchburg St.,0.0,,,75.0,227.0,Baseball,https://64-analytics-team-logos.s3.us-east-1.amazonaws.com/2026/260.png,21.0
261,FIU,0.0,216.0,,99.0,231.0,Baseball,https://64-analytics-team-logos.s3.us-east-1.amazonaws.com/2026/261.png,9.0
262,Fla. Atlantic,0.0,162.0,,73.0,229.0,Baseball,https://64-analytics-team-logos.s3.us-east-1.amazonaws.com/2026/262.png,9.0
263,Fla. Southern,0.0,,,55.0,233.0,Baseball,https://64-analytics-team-logos.s3.us-east-1.amazonaws.com/2026/263.png,9.0
264,Flagler,0.0,,,40.0,30092.0,Baseball,https://64-analytics-team-logos.s3.us-east-1.amazonaws.com/2026/264.png,9.0
265,Florida,0.0,5.0,,11.0,235.0,Baseball,https://64-analytics-team-logos.s3.us-east-1.amazonaws.com/2026/265.png,9.0
266,Florida A&M,0.0,217.0,,12.0,228.0,Baseball,https://64-analytics-team-logos.s3.us-east-1.amazonaws.com/2026/266.png,9.0
267,Florida St.,0.0,6.0,,72.0,234.0,Baseball,https://64-analytics-team-logos.s3.us-east-1.amazonaws.com/2026/267.png,9.0
268,Florida Tech,0.0,,,55.0,230.0,Baseball,https://64-analytics-team-logos.s3.us-east-1.amazonaws.com/2026/268.png,9.0
269,Fontbonne,0.0,,,69.0,11538.0,Baseball,https://64-analytics-team-logos.s3.us-east-1.amazonaws.com/2026/269.png,25.0
270,Fordham,0.0,210.0,,80.0,236.0,Baseball,https://64-analytics-team-logos.s3.us-east-1.amazonaws.com/2026/270.png,32.0
271,Fort Hays St.,0.0,,,96.0,9011.0,Baseball,https://64-analytics-team-logos.s3.us-east-1.amazonaws.com/2026/271.png,16.0
272,Framingham St.,0.0,,,75.0,238.0,Baseball,https://64-analytics-team-logos.s3.us-east-1.amazonaws.com/2026/272.png,21.0
273,Francis Marion,0.0,,,29.0,1085.0,Baseball,https://64-analytics-team-logos.s3.us-east-1.amazonaws.com/2026/273.png,40.0
274,Franciscan,0.0,,,21.0,30069.0,Baseball,https://64-analytics-team-logos.s3.us-east-1.amazonaws.com/2026/274.png,35.0
275,Franklin,0.0,,,27.0,2694.0,Baseball,https://64-analytics-team-logos.s3.us-east-1.amazonaws.com/2026/275.png,14.0
276,Franklin & Marshall,0.0,,,106.0,239.0,Baseball,https://64-analytics-team-logos.s3.us-east-1.amazonaws.com/2026/276.png,38.0
277,Franklin Pierce,0.0,,,6.0,241.0,Baseball,https://64-analytics-team-logos.s3.us-east-1.amazonaws.com/2026/277.png,29.0
278,Fredonia,0.0,,,103.0,242.0,Baseball,https://64-analytics-team-logos.s3.us-east-1.amazonaws.com/2026/278.png,32.0
279,Fresno Pacific,0.0,,,4.0,30147.0,Baseball,https://64-analytics-team-logos.s3.us-east-1.amazonaws.com/2026/279.png,5.0
280,Fresno St.,0.0,276.0,,9.0,96.0,Baseball,https://64-analytics-team-logos.s3.us-east-1.amazonaws.com/2026/280.png,5.0
281,Frostburg St.,0.0,,,17.0,243.0,Baseball,https://64-analytics-team-logos.s3.us-east-1.amazonaws.com/2026/281.png,20.0
282,Ga. Southern,0.0,168.0,,31.0,253.0,Baseball,https://64-analytics-team-logos.s3.us-east-1.amazonaws.com/2026/282.png,10.0
283,Ga. Southwestern,0.0,,,40.0,1097.0,Baseball,https://64-analytics-team-logos.s3.us-east-1.amazonaws.com/2026/283.png,10.0
284,Gallaudet,0.0,,,,245.0,Baseball,https://64-analytics-team-logos.s3.us-east-1.amazonaws.com/2026/284.png,
285,Gannon,0.0,,,70.0,246.0,Baseball,https://64-analytics-team-logos.s3.us-east-1.amazonaws.com/2026/285.png,38.0
286,Gardner-Webb,0.0,195.0,,68.0,1092.0,Baseball,https://64-analytics-team-logos.s3.us-east-1.amazonaws.com/2026/286.png,33.0
287,Geneva,0.0,,,21.0,30084.0,Baseball,https://64-analytics-team-logos.s3.us-east-1.amazonaws.com/2026/287.png,38.0
288,George Fox,0.0,,,111.0,1094.0,Baseball,https://64-analytics-team-logos.s3.us-east-1.amazonaws.com/2026/288.png,37.0
289,George Mason,0.0,176.0,,80.0,248.0,Baseball,https://64-analytics-team-logos.s3.us-east-1.amazonaws.com/2026/289.png,46.0
290,George Washington,0.0,282.0,,80.0,249.0,Baseball,https://64-analytics-team-logos.s3.us-east-1.amazonaws.com/2026/290.png,51.0
291,Georgetown,0.0,244.0,,79.0,251.0,Baseball,https://64-analytics-team-logos.s3.us-east-1.amazonaws.com/2026/291.png,51.0
292,Georgia,0.0,20.0,,11.0,257.0,Baseball,https://64-analytics-team-logos.s3.us-east-1.amazonaws.com/2026/292.png,10.0
293,Georgia College,0.0,,,40.0,1096.0,Baseball,https://64-analytics-team-logos.s3.us-east-1.amazonaws.com/2026/293.png,10.0
294,Georgia St.,0.0,115.0,,31.0,254.0,Baseball,https://64-analytics-team-logos.s3.us-east-1.amazonaws.com/2026/294.png,10.0
295,Georgia Tech,0.0,3.0,,72.0,255.0,Baseball,https://64-analytics-team-logos.s3.us-east-1.amazonaws.com/2026/295.png,10.0
296,Gettysburg,0.0,,,106.0,258.0,Baseball,https://64-analytics-team-logos.s3.us-east-1.amazonaws.com/2026/296.png,38.0
297,Glenville St.,0.0,,,17.0,1098.0,Baseball,https://64-analytics-team-logos.s3.us-east-1.amazonaws.com/2026/297.png,48.0
298,Goldey-Beacom,0.0,,,23.0,8366.0,Baseball,https://64-analytics-team-logos.s3.us-east-1.amazonaws.com/2026/298.png,8.0
299,Gonzaga,0.0,55.0,,82.0,260.0,Baseball,https://64-analytics-team-logos.s3.us-east-1.amazonaws.com/2026/299.png,47.0
300,Gordon,0.0,,,30.0,1099.0,Baseball,https://64-analytics-team-logos.s3.us-east-1.amazonaws.com/2026/300.png,21.0
301,Grambling,0.0,293.0,,12.0,261.0,Baseball,https://64-analytics-team-logos.s3.us-east-1.amazonaws.com/2026/301.png,18.0
302,Grand Canyon,0.0,227.0,,9.0,1104.0,Baseball,https://64-analytics-team-logos.s3.us-east-1.amazonaws.com/2026/302.png,3.0
303,Grand Valley St.,0.0,,,38.0,262.0,Baseball,https://64-analytics-team-logos.s3.us-east-1.amazonaws.com/2026/303.png,22.0
304,Greensboro,0.0,,,51.0,263.0,Baseball,https://64-analytics-team-logos.s3.us-east-1.amazonaws.com/2026/304.png,33.0
305,Greenville,0.0,,,69.0,1111.0,Baseball,https://64-analytics-team-logos.s3.us-east-1.amazonaws.com/2026/305.png,13.0
306,Grinnell,0.0,,,63.0,264.0,Baseball,https://64-analytics-team-logos.s3.us-east-1.amazonaws.com/2026/306.png,15.0
307,Grove City,0.0,,,21.0,265.0,Baseball,https://64-analytics-team-logos.s3.us-east-1.amazonaws.com/2026/307.png,38.0
308,Guilford,0.0,,,50.0,1112.0,Baseball,https://64-analytics-team-logos.s3.us-east-1.amazonaws.com/2026/308.png,33.0
309,Gust. Adolphus,0.0,,,39.0,266.0,Baseball,https://64-analytics-team-logos.s3.us-east-1.amazonaws.com/2026/309.png,23.0
310,Gwynedd Mercy,0.0,,,83.0,12399.0,Baseball,https://64-analytics-team-logos.s3.us-east-1.amazonaws.com/2026/310.png,38.0
311,Hamilton,0.0,,,26.0,267.0,Baseball,https://64-analytics-team-logos.s3.us-east-1.amazonaws.com/2026/311.png,32.0
312,Hamline,0.0,,,39.0,268.0,Baseball,https://64-analytics-team-logos.s3.us-east-1.amazonaws.com/2026/312.png,23.0
313,Hampden-Sydney,0.0,,,50.0,269.0,Baseball,https://64-analytics-team-logos.s3.us-east-1.amazonaws.com/2026/313.png,46.0
314,Hanover,0.0,,,27.0,1115.0,Baseball,https://64-analytics-team-logos.s3.us-east-1.amazonaws.com/2026/314.png,14.0
315,Harding,0.0,,,35.0,1116.0,Baseball,https://64-analytics-team-logos.s3.us-east-1.amazonaws.com/2026/315.png,4.0
316,Hardin-Simmons,0.0,,,47.0,271.0,Baseball,https://64-analytics-team-logos.s3.us-east-1.amazonaws.com/2026/316.png,43.0
317,Hartford,0.0,,,30.0,272.0,Baseball,https://64-analytics-team-logos.s3.us-east-1.amazonaws.com/2026/317.png,7.0
318,Harvard,0.0,192.0,,76.0,275.0,Baseball,https://64-analytics-team-logos.s3.us-east-1.amazonaws.com/2026/318.png,21.0
319,Haverford,0.0,,,106.0,276.0,Baseball,https://64-analytics-team-logos.s3.us-east-1.amazonaws.com/2026/319.png,38.0
320,Hawaii,0.0,121.0,,86.0,277.0,Baseball,https://64-analytics-team-logos.s3.us-east-1.amazonaws.com/2026/320.png,11.0
321,Hawaii Hilo,0.0,,,4.0,2697.0,Baseball,https://64-analytics-team-logos.s3.us-east-1.amazonaws.com/2026/321.png,11.0
322,Hawaii Pacific,0.0,,,4.0,2696.0,Baseball,https://64-analytics-team-logos.s3.us-east-1.amazonaws.com/2026/322.png,11.0
323,Heidelberg,0.0,,,53.0,278.0,Baseball,https://64-analytics-team-logos.s3.us-east-1.amazonaws.com/2026/323.png,35.0
324,Henderson St.,0.0,,,35.0,1123.0,Baseball,https://64-analytics-team-logos.s3.us-east-1.amazonaws.com/2026/324.png,4.0
325,Hendrix,0.0,,,46.0,1124.0,Baseball,https://64-analytics-team-logos.s3.us-east-1.amazonaws.com/2026/325.png,4.0
326,High Point,0.0,56.0,,68.0,19651.0,Baseball,https://64-analytics-team-logos.s3.us-east-1.amazonaws.com/2026/326.png,33.0
327,Hilbert,0.0,,,20.0,8398.0,Baseball,https://64-analytics-team-logos.s3.us-east-1.amazonaws.com/2026/327.png,32.0
328,Hillsdale,0.0,,,18.0,280.0,Baseball,https://64-analytics-team-logos.s3.us-east-1.amazonaws.com/2026/328.png,22.0
329,Hiram,0.0,,,21.0,281.0,Baseball,https://64-analytics-team-logos.s3.us-east-1.amazonaws.com/2026/329.png,35.0
330,Hobart,0.0,,,54.0,282.0,Baseball,https://64-analytics-team-logos.s3.us-east-1.amazonaws.com/2026/330.png,32.0
331,Hofstra,0.0,191.0,,101.0,283.0,Baseball,https://64-analytics-team-logos.s3.us-east-1.amazonaws.com/2026/331.png,32.0
332,Holy Cross,0.0,167.0,,36.0,285.0,Baseball,https://64-analytics-team-logos.s3.us-east-1.amazonaws.com/2026/332.png,21.0
333,Holy Names,0.0,,,,30175.0,Baseball,https://64-analytics-team-logos.s3.us-east-1.amazonaws.com/2026/333.png,
334,Hood,0.0,,,16.0,8404.0,Baseball,https://64-analytics-team-logos.s3.us-east-1.amazonaws.com/2026/334.png,20.0
335,Hope,0.0,,,8.0,286.0,Baseball,https://64-analytics-team-logos.s3.us-east-1.amazonaws.com/2026/335.png,22.0
336,Houghton,0.0,,,109.0,30160.0,Baseball,https://64-analytics-team-logos.s3.us-east-1.amazonaws.com/2026/336.png,32.0
337,Houston,0.0,101.0,,59.0,288.0,Baseball,https://64-analytics-team-logos.s3.us-east-1.amazonaws.com/2026/337.png,43.0
338,Houston Christian,0.0,141.0,,1.0,287.0,Baseball,https://64-analytics-team-logos.s3.us-east-1.amazonaws.com/2026/338.png,43.0
339,Howard Payne,0.0,,,47.0,2741.0,Baseball,https://64-analytics-team-logos.s3.us-east-1.amazonaws.com/2026/339.png,43.0
340,Huntingdon,0.0,,,60.0,1130.0,Baseball,https://64-analytics-team-logos.s3.us-east-1.amazonaws.com/2026/340.png,1.0
341,Husson,0.0,,,91.0,1133.0,Baseball,https://64-analytics-team-logos.s3.us-east-1.amazonaws.com/2026/341.png,19.0
342,IIT,0.0,,,44.0,30172.0,Baseball,https://64-analytics-team-logos.s3.us-east-1.amazonaws.com/2026/342.png,13.0
343,Ill. Springfield,0.0,,,61.0,30050.0,Baseball,https://64-analytics-team-logos.s3.us-east-1.amazonaws.com/2026/343.png,13.0
344,Ill. Wesleyan,0.0,,,41.0,300.0,Baseball,https://64-analytics-team-logos.s3.us-east-1.amazonaws.com/2026/344.png,13.0
345,Illinois,0.0,84.0,,114.0,301.0,Baseball,https://64-analytics-team-logos.s3.us-east-1.amazonaws.com/2026/345.png,13.0
346,Illinois Col.,0.0,,,63.0,297.0,Baseball,https://64-analytics-team-logos.s3.us-east-1.amazonaws.com/2026/346.png,13.0
347,Illinois St.,0.0,140.0,,62.0,299.0,Baseball,https://64-analytics-team-logos.s3.us-east-1.amazonaws.com/2026/347.png,13.0
348,Immaculata,0.0,,,83.0,303.0,Baseball,https://64-analytics-team-logos.s3.us-east-1.amazonaws.com/2026/348.png,38.0
349,Indiana,0.0,100.0,,114.0,306.0,Baseball,https://64-analytics-team-logos.s3.us-east-1.amazonaws.com/2026/349.png,14.0
350,Indiana (PA),0.0,,,70.0,307.0,Baseball,https://64-analytics-team-logos.s3.us-east-1.amazonaws.com/2026/350.png,38.0
351,Indiana St.,0.0,171.0,,62.0,305.0,Baseball,https://64-analytics-team-logos.s3.us-east-1.amazonaws.com/2026/351.png,14.0
352,Iona,0.0,264.0,,88.0,310.0,Baseball,https://64-analytics-team-logos.s3.us-east-1.amazonaws.com/2026/352.png,32.0
353,Iowa,0.0,86.0,,114.0,312.0,Baseball,https://64-analytics-team-logos.s3.us-east-1.amazonaws.com/2026/353.png,15.0
354,Ithaca,0.0,,,54.0,313.0,Baseball,https://64-analytics-team-logos.s3.us-east-1.amazonaws.com/2026/354.png,32.0
355,Jackson St.,0.0,291.0,,12.0,314.0,Baseball,https://64-analytics-team-logos.s3.us-east-1.amazonaws.com/2026/355.png,24.0
356,Jacksonville,0.0,131.0,,48.0,316.0,Baseball,https://64-analytics-team-logos.s3.us-east-1.amazonaws.com/2026/356.png,9.0
357,Jacksonville St.,0.0,30.0,,99.0,315.0,Baseball,https://64-analytics-team-logos.s3.us-east-1.amazonaws.com/2026/357.png,1.0
358,James Madison,0.0,128.0,,31.0,317.0,Baseball,https://64-analytics-team-logos.s3.us-east-1.amazonaws.com/2026/358.png,46.0
359,Jefferson,0.0,,,23.0,543.0,Baseball,https://64-analytics-team-logos.s3.us-east-1.amazonaws.com/2026/359.png,38.0
360,John Carroll,0.0,,,22.0,320.0,Baseball,https://64-analytics-team-logos.s3.us-east-1.amazonaws.com/2026/360.png,35.0
361,John Jay,0.0,,,56.0,321.0,Baseball,https://64-analytics-team-logos.s3.us-east-1.amazonaws.com/2026/361.png,32.0
362,Johns Hopkins,0.0,,,106.0,322.0,Baseball,https://64-analytics-team-logos.s3.us-east-1.amazonaws.com/2026/362.png,20.0
363,Juniata,0.0,,,89.0,325.0,Baseball,https://64-analytics-team-logos.s3.us-east-1.amazonaws.com/2026/363.png,38.0
364,JWU (Providence),0.0,,,15.0,22626.0,Baseball,https://64-analytics-team-logos.s3.us-east-1.amazonaws.com/2026/364.png,39.0
365,Kalamazoo,0.0,,,8.0,326.0,Baseball,https://64-analytics-team-logos.s3.us-east-1.amazonaws.com/2026/365.png,22.0
366,Kansas,0.0,22.0,,59.0,328.0,Baseball,https://64-analytics-team-logos.s3.us-east-1.amazonaws.com/2026/366.png,16.0
367,Kansas St.,0.0,54.0,,59.0,327.0,Baseball,https://64-analytics-team-logos.s3.us-east-1.amazonaws.com/2026/367.png,16.0
368,Kean,0.0,,,115.0,329.0,Baseball,https://64-analytics-team-logos.s3.us-east-1.amazonaws.com/2026/368.png,30.0
369,Keene St.,0.0,,,108.0,330.0,Baseball,https://64-analytics-team-logos.s3.us-east-1.amazonaws.com/2026/369.png,29.0
370,Kennesaw St.,0.0,88.0,,99.0,1157.0,Baseball,https://64-analytics-team-logos.s3.us-east-1.amazonaws.com/2026/370.png,10.0
371,Kent St.,0.0,46.0,,10.0,331.0,Baseball,https://64-analytics-team-logos.s3.us-east-1.amazonaws.com/2026/371.png,35.0
372,Kentucky,0.0,17.0,,11.0,334.0,Baseball,https://64-analytics-team-logos.s3.us-east-1.amazonaws.com/2026/372.png,17.0
373,Kentucky St.,0.0,,,14.0,332.0,Baseball,https://64-analytics-team-logos.s3.us-east-1.amazonaws.com/2026/373.png,17.0
374,Kenyon,0.0,,,22.0,335.0,Baseball,https://64-analytics-team-logos.s3.us-east-1.amazonaws.com/2026/374.png,35.0
375,Keuka,0.0,,,109.0,1159.0,Baseball,https://64-analytics-team-logos.s3.us-east-1.amazonaws.com/2026/375.png,32.0
376,Keystone,0.0,,,84.0,30047.0,Baseball,https://64-analytics-team-logos.s3.us-east-1.amazonaws.com/2026/376.png,38.0
377,King (TN),0.0,,,29.0,30051.0,Baseball,https://64-analytics-team-logos.s3.us-east-1.amazonaws.com/2026/377.png,42.0
378,King's (PA),0.0,,,24.0,336.0,Baseball,https://64-analytics-team-logos.s3.us-east-1.amazonaws.com/2026/378.png,38.0
379,Knox,0.0,,,63.0,337.0,Baseball,https://64-analytics-team-logos.s3.us-east-1.amazonaws.com/2026/379.png,13.0
380,Kutztown,0.0,,,70.0,339.0,Baseball,https://64-analytics-team-logos.s3.us-east-1.amazonaws.com/2026/380.png,38.0
