id,player_id,team_id,runs_created_ab,runs_allowed_ab,weighted_run_created_efficiency,weighted_run_allowed_efficiency,weighted_run_created_efficiency_per_at_bat,weighted_run_allowed_efficiency_per_at_bat,sixty_four_rank_weighted_run_created_efficiency,sixty_four_rank_weighted_run_allowed_efficiency,weighted_run_created_difference_opponent,weighted_run_allowed_difference_opponent,weighted_run_created_difference_division,weighted_run_allowed_difference_division,year,percentile_rank_runs_created_ab,percentile_rank_runs_allowed_ab,percentile_rank_weighted_run_created_efficiency,percentile_rank_weighted_run_allowed_efficiency,integer_rank_weighted_run_created_efficiency,integer_rank_weighted_run_allowed_efficiency,in_portal,initiated_date,sixty_four_rating_portal_player,committed_team
161629,117054,367,0,0.121805,0,1.351421,0,0.019306,0,0.8415,0,0,0,0,2026,0,0.7298,0,0.8415,,756,,,,
161630,69398,367,0,0.174864,0,2.387945,0,0.029849,0,0.8293,0,0,0,0,2026,0,0.4452,0,0.8293,,814,,,,
161631,102335,367,0,0.15808,0,1.971964,0,0.032327,0,0.7955,0,0,0,0,2026,0,0.5302,0,0.7955,,975,,,,
161632,55296,367,0,0.404665,0,6.051891,0,0.208686,0,0.4843,0,0,0,0,2026,0,0.0626,0,0.4843,,2458,,,,
161633,73465,266,0,0.123737,0,13.93304,0,0.094783,0,0.234,0,0,0,0,2026,0,0.7202,0,0.234,,3650,,,,
161634,67555,266,0.383801,0.089726,5.491968,2.513856,0.087174,0.025392,0.6814,0.717,0,0,0,0,2026,0.9857,0.8886,0.6814,0.717,1467,1349,,,,
161635,132134,355,0,0.143371,0,7.656,0,0.10208,0,0.288,0,0,0,0,2026,0,0.6042,0,0.288,,3393,,,,
161636,132121,355,0,0.155339,0,27.42178,0,0.128139,0,0.1751,0,0,0,0,2026,0,0.5413,0,0.1751,,3931,,,,
161637,132125,355,0,0.317409,0,24.54498,0,0.314679,0,0.0086,0,0,0,0,2026,0,0.1195,0,0.0086,,4724,,,,
161638,132135,355,0,0.263624,0,15.06154,0,0.246911,0,0.0634,0,0,0,0,2026,0,0.1825,0,0.0634,,4463,,,,
161639,132137,355,0.010989,0,0,0,0,0,0,0,0,0,0,0,2026,0.0076,0,0,0,4602,,,,,
161640,120191,355,0,0.095238,0,0,0,0,0,0,0,0,0,0,2026,0,0.8649,0,0,,,,,,
161641,119918,135,0,0.220896,0,21.96912,0,0.163949,0,0.2578,0,0,0,0,2026,0,0.2758,0,0.2578,,3537,,,,
161642,69200,135,0,0.155844,0,2.335855,0,0.083423,0,0.4647,0,0,0,0,2026,0,0.5394,0,0.4647,,2551,,,,
161643,132498,411,0,0.266667,0,4.79232,0,0.177493,0,0.3344,0,0,0,0,2026,0,0.1773,0,0.3344,,3172,,,,
161644,132491,411,0,0.160714,0,6.045638,0,0.041127,0,0.7441,0,0,0,0,2026,0,0.513,0,0.7441,,1220,,,,
161645,8246,411,0,0.129167,0,1.83365,0,0.021829,0,0.831,0,0,0,0,2026,0,0.6826,0,0.831,,806,,,,
161646,42509,411,0,0.068696,0,0.744281,0,0.012832,0,0.8132,0,0,0,0,2026,0,0.9457,0,0.8132,,891,,,,
161647,104619,888,0,0.088877,0,0.389683,0,0.002106,0,0.9763,0,0,0,0,2026,0,0.8911,0,0.9763,,114,,,,
161648,123916,888,0,0.138889,0,0,0,0,0,0,0,0,0,0,2026,0,0.6313,0,0,,,,,,
161649,46560,888,0,0.094951,0,1.319417,0,0.009846,0,0.8963,0,0,0,0,2026,0,0.8664,0,0.8963,,495,,,,
161650,139778,786,0,0.20617,0,13.32181,0,0.141721,0,0.3126,0,0,0,0,2026,0,0.3151,0,0.3126,,3276,,,,
161651,119418,786,0,0.32576,0,25.0803,0,0.181741,0,0.4421,0,0,0,0,2026,0,0.1122,0,0.4421,,2659,,,,
161652,121078,786,0,0.115385,0,3.3714,0,0.064835,0,0.4381,0,0,0,0,2026,0,0.7653,0,0.4381,,2678,,,,
161653,139783,786,0,0.206272,0,8.173932,0,0.11677,0,0.4339,0,0,0,0,2026,0,0.3143,0,0.4339,,2698,,,,
161654,61237,786,0,0.222222,0,5.831,0,0.129578,0,0.4169,0,0,0,0,2026,0,0.2717,0,0.4169,,2779,,,,
161655,120206,720,0,0.074178,0,1.438903,0,0.00905,0,0.878,0,0,0,0,2026,0,0.9337,0,0.878,,582,,,,
161656,116882,720,0,0.163866,0,9.124509,0,0.100269,0,0.3881,0,0,0,0,2026,0,0.4941,0,0.3881,,2916,,,,
161657,64259,720,0,0.137599,0,4.927018,0,0.096608,0,0.2979,0,0,0,0,2026,0,0.6363,0,0.2979,,3346,,,,
161658,116881,720,0,0.121074,0,4.926302,0,0.040051,0,0.6692,0,0,0,0,2026,0,0.7344,0,0.6692,,1577,,,,
161659,33843,720,0,0.068939,0,0.67613,0,0.020489,0,0.7028,0,0,0,0,2026,0,0.9453,0,0.7028,,1417,,,,
161660,65698,720,0,0.179192,0,10.53028,0,0.135004,0,0.2466,0,0,0,0,2026,0,0.4247,0,0.2466,,3590,,,,
161661,67985,720,0,0.207407,0,2.60877,0,0.130439,0,0.3711,0,0,0,0,2026,0,0.3114,0,0.3711,,2997,,,,
161662,69342,720,0,0.160976,0,2.272654,0,0.075755,0,0.5294,0,0,0,0,2026,0,0.5105,0,0.5294,,2243,,,,
161663,115738,227,0,0.17961,0,14.17643,0,0.152435,0,0.1513,0,0,0,0,2026,0,0.4211,0,0.1513,,4044,,,,
161664,62772,227,0,0.135,0,4.692938,0,0.037544,0,0.7219,0,0,0,0,2026,0,0.6502,0,0.7219,,1326,,,,
161665,118090,16,0.147743,0.16285,2.293116,10.64178,0.022482,0.110852,0.4565,0.3193,0,0,0,0,2026,0.5589,0.4982,0.4565,0.3193,2502,3244,,,,
161666,139274,16,0.073605,0,0.246904,0,0.003685,0,0.1502,0,0,0,0,0,2026,0.1779,0,0.1502,0,3912,,,,,
161667,139267,16,0,0.336614,0,30.74243,0,0.334157,0,0.0073,0,0,0,0,2026,0,0.1004,0,0.0073,,4730,,,,
161668,118092,16,0,0.180288,0,4.123269,0,0.128852,0,0.2853,0,0,0,0,2026,0,0.4203,0,0.2853,,3406,,,,
161669,139265,16,0,0.332386,0,6.31082,0,0.262951,0,0.2089,0,0,0,0,2026,0,0.107,0,0.2089,,3770,,,,
161670,118113,784,0,0.116784,0,2.525135,0,0.015684,0,0.8657,0,0,0,0,2026,0,0.7591,0,0.8657,,641,,,,
161671,70819,784,0,0.145299,0,4.622431,0,0.128401,0,0.1163,0,0,0,0,2026,0,0.5945,0,0.1163,,4211,,,,
161672,146676,892,0,0.118105,0,3.423521,0,0.028062,0,0.7624,0,0,0,0,2026,0,0.7526,0,0.7624,,1133,,,,
161673,59559,892,0,0.18491,0,8.622073,0,0.058654,0,0.6828,0,0,0,0,2026,0,0.3983,0,0.6828,,1512,,,,
161674,100988,892,0,0.153439,0,3.795778,0,0.027113,0,0.8233,0,0,0,0,2026,0,0.5517,0,0.8233,,843,,,,
161675,132465,409,0,0.143282,0,13.04803,0,0.078132,0,0.4547,0,0,0,0,2026,0,0.6044,0,0.4547,,2599,,,,
161676,55931,409,0,0.094347,0,1.755806,0,0.011784,0,0.8751,0,0,0,0,2026,0,0.8684,0,0.8751,,596,,,,
161677,55934,409,0,0.180531,0,11.89663,0,0.113301,0,0.3724,0,0,0,0,2026,0,0.4186,0,0.3724,,2991,,,,
161678,131733,351,0,0.234327,0,24.74801,0,0.196413,0,0.1618,0,0,0,0,2026,0,0.2399,0,0.1618,,3994,,,,
161679,131731,351,0,0.092549,0,1.821061,0,0.04235,0,0.5424,0,0,0,0,2026,0,0.877,0,0.5424,,2181,,,,
161680,115282,351,0,0.119048,0,1.4355,0,0.011393,0,0.9043,0,0,0,0,2026,0,0.7462,0,0.9043,,457,,,,
161681,54983,351,0,0.156789,0,4.22666,0,0.136344,0,0.1304,0,0,0,0,2026,0,0.5346,0,0.1304,,4144,,,,
161682,69837,351,0,0.151745,0,7.446622,0,0.067087,0,0.5579,0,0,0,0,2026,0,0.5602,0,0.5579,,2107,,,,
161683,102113,347,0,0.090968,0,0.75717,0,0.004885,0,0.9463,0,0,0,0,2026,0,0.8824,0,0.9463,,257,,,,
161684,118664,347,0,0.104718,0,2.902073,0,0.036735,0,0.6492,0,0,0,0,2026,0,0.8185,0,0.6492,,1672,,,,
161685,131669,347,0,0.111429,0,2.490228,0,0.059291,0,0.4679,0,0,0,0,2026,0,0.7834,0,0.4679,,2536,,,,
161686,117064,388,0,0.227366,0,10.65097,0,0.19724,0,0.1325,0,0,0,0,2026,0,0.2571,0,0.1325,,4134,,,,
161687,116649,388,0,0.112721,0,7.252304,0,0.089535,0,0.2057,0,0,0,0,2026,0,0.7784,0,0.2057,,3785,,,,
161688,104236,388,0,0.099721,0,1.680711,0,0.01788,0,0.8207,0,0,0,0,2026,0,0.846,0,0.8207,,855,,,,
161689,57764,537,0,0.115266,0,1.819469,0,0.008875,0,0.923,0,0,0,0,2026,0,0.7659,0,0.923,,368,,,,
161690,67773,537,0,0.16476,0,5.408337,0,0.058786,0,0.6432,0,0,0,0,2026,0,0.4893,0,0.6432,,1701,,,,
161691,61861,537,0,0.121847,0,4.209656,0,0.059291,0,0.5134,0,0,0,0,2026,0,0.7294,0,0.5134,,2319,,,,
161692,117231,537,0,0.127841,0,3.229313,0,0.073393,0,0.4259,0,0,0,0,2026,0,0.6915,0,0.4259,,2736,,,,
161693,67485,36,0,0.110993,0,2.180095,0,0.020567,0,0.8147,0,0,0,0,2026,0,0.7876,0,0.8147,,884,,,,
161694,50609,36,0,0.124529,0,1.666903,0,0.015579,0,0.8749,0,0,0,0,2026,0,0.7159,0,0.8749,,597,,,,
161695,67481,36,0,0.173018,0,2.867836,0,0.016021,0,0.9074,0,0,0,0,2026,0,0.4531,0,0.9074,,442,,,,
161696,67944,36,0,0.03876,0,0.199233,0,0.002554,0,0.9341,0,0,0,0,2026,0,0.989,0,0.9341,,315,,,,
161697,139102,8,0,0.081708,0,0.164747,0,0.001152,0,0.9859,0,0,0,0,2026,0,0.9137,0,0.9859,,68,,,,
161698,56826,8,0,0.072426,0,1.144564,0,0.01379,0,0.8096,0,0,0,0,2026,0,0.9374,0,0.8096,,908,,,,
161699,131726,819,0,0.10502,0,3.207578,0,0.028639,0,0.7273,0,0,0,0,2026,0,0.8169,0,0.7273,,1300,,,,
161700,131711,819,0,0.245098,0,30.66667,0,0.22549,0,0.08,0,0,0,0,2026,0,0.2201,0,0.08,,4384,,,,
161701,131710,819,0,0.127976,0,4.464629,0,0.046507,0,0.6366,0,0,0,0,2026,0,0.6907,0,0.6366,,1732,,,,
161702,133142,457,0,0.095238,0,1.0516,0,0.050076,0,0.4742,0,0,0,0,2026,0,0.8649,0,0.4742,,2506,,,,
161703,100987,457,0,0.102178,0,0.187067,0,0.00094,0,0.9908,0,0,0,0,2026,0,0.8343,0,0.9908,,45,,,,
161704,133145,457,0,0.180952,0,4.24688,0,0.050558,0,0.7206,0,0,0,0,2026,0,0.4168,0,0.7206,,1332,,,,
161705,101457,457,0,0.117477,0,2.739327,0,0.030779,0,0.738,0,0,0,0,2026,0,0.7562,0,0.738,,1249,,,,
161706,67237,719,0,0.16523,0,5.053655,0,0.052642,0,0.6814,0,0,0,0,2026,0,0.4876,0,0.6814,,1519,,,,
161707,116055,719,0,0.121206,0,5.99725,0,0.061827,0,0.4899,0,0,0,0,2026,0,0.7341,0,0.4899,,2431,,,,
161708,71070,719,0,0.208784,0,5.42877,0,0.10243,0,0.5094,0,0,0,0,2026,0,0.3043,0,0.5094,,2338,,,,
161709,117137,719,0,0.211111,0,3.555111,0,0.142204,0,0.3264,0,0,0,0,2026,0,0.2995,0,0.3264,,3210,,,,
161710,69848,250,0,0.204076,0,6.144126,0,0.038162,0,0.813,0,0,0,0,2026,0,0.3228,0,0.813,,892,,,,
161711,69857,250,0,0.29156,0,14.92327,0,0.216279,0,0.2582,0,0,0,0,2026,0,0.1455,0,0.2582,,3535,,,,
161712,47708,250,0,0.106908,0,1.436842,0,0.044901,0,0.58,0,0,0,0,2026,0,0.8081,0,0.58,,2002,,,,
161713,69856,250,0,0.229113,0,5.511257,0,0.035787,0,0.8438,0,0,0,0,2026,0,0.2523,0,0.8438,,745,,,,
161714,130340,250,0,0.254281,0,13.151,0,0.205484,0,0.1919,0,0,0,0,2026,0,0.1968,0,0.1919,,3851,,,,
161715,42658,422,0,0.145433,0,3.15468,0,0.051716,0,0.6444,0,0,0,0,2026,0,0.5932,0,0.6444,,1695,,,,
161716,56134,422,0,0.110539,0,0.5434,0,0.004985,0,0.9549,0,0,0,0,2026,0,0.7896,0,0.9549,,216,,,,
161717,102856,422,0,0.14591,0,1.800078,0,0.03051,0,0.7909,0,0,0,0,2026,0,0.5899,0,0.7909,,997,,,,
161718,132533,422,0,0.089041,0,1.072233,0,0.017871,0,0.7993,0,0,0,0,2026,0,0.8905,0,0.7993,,957,,,,
161719,73095,422,0,0.063633,0,0.186891,0,0.0021,0,0.967,0,0,0,0,2026,0,0.9553,0,0.967,,158,,,,
161720,70777,584,0,0.101709,0,0.6664,0,0.005126,0,0.9496,0,0,0,0,2026,0,0.8362,0,0.9496,,241,,,,
161721,116699,584,0,0.201342,0,1.191644,0,0.00896,0,0.9555,0,0,0,0,2026,0,0.333,0,0.9555,,213,,,,
161722,70769,584,0,0.12037,0,0.7865,0,0.007282,0,0.9395,0,0,0,0,2026,0,0.7387,0,0.9395,,289,,,,
161723,116772,584,0,0.061268,0,0.182317,0,0.001673,0,0.9727,0,0,0,0,2026,0,0.9628,0,0.9727,,131,,,,
161724,130486,262,0,0.205068,0,7.742679,0,0.042777,0,0.7914,0,0,0,0,2026,0,0.3189,0,0.7914,,995,,,,
161725,70681,262,0,0.188079,0,3.449063,0,0.063872,0,0.6604,0,0,0,0,2026,0,0.3854,0,0.6604,,1619,,,,
161726,57706,262,0,0.173507,0,8.8629,0,0.132282,0,0.2376,0,0,0,0,2026,0,0.4508,0,0.2376,,3633,,,,
161727,64029,262,0,0.167891,0,4.249592,0,0.047748,0,0.7156,0,0,0,0,2026,0,0.4756,0,0.7156,,1356,,,,
161728,53810,262,0.152301,0.183333,3.914419,3.3979,0.038004,0.113263,0.7486,0.3822,0,0,0,0,2026,0.5828,0.4074,0.7486,0.3822,1158,2944,,,,
161729,116721,262,0,0.173826,0,6.726117,0,0.103479,0,0.4047,0,0,0,0,2026,0,0.449,0,0.4047,,2837,,,,
161730,56718,461,0,0.196264,0,14.44546,0,0.101017,0,0.4853,0,0,0,0,2026,0,0.354,0,0.4853,,2453,,,,
161731,56722,461,0,0.16875,0,2.979788,0,0.099326,0,0.4114,0,0,0,0,2026,0,0.4729,0,0.4114,,2805,,,,
161732,70436,461,0,0.232053,0,6.594767,0,0.079455,0,0.6576,0,0,0,0,2026,0,0.2453,0,0.6576,,1632,,,,
161733,69825,461,0,0.221417,0,4.299167,0,0.09346,0,0.5779,0,0,0,0,2026,0,0.2737,0,0.5779,,2012,,,,
161734,133174,461,0,0.082429,0,0.909596,0,0.014911,0,0.8191,0,0,0,0,2026,0,0.9119,0,0.8191,,863,,,,
161735,116423,11,0,0.140736,0,15.13257,0,0.099556,0,0.2926,0,0,0,0,2026,0,0.6217,0,0.2926,,3371,,,,
161736,120560,11,0,0.123921,0,20.0339,0,0.121418,0,0.0202,0,0,0,0,2026,0,0.7188,0,0.0202,,4669,,,,
161737,65728,11,0,0.160714,0,5.382,0,0.117,0,0.272,0,0,0,0,2026,0,0.513,0,0.272,,3469,,,,
161738,70534,11,0,0.205882,0,3.04885,0,0.179344,0,0.1289,0,0,0,0,2026,0,0.3164,0,0.1289,,4151,,,,
161739,139172,11,0.035714,0.182439,0.017825,13.82304,0.000849,0.168574,0.0713,0.076,0,0,0,0,2026,0.0585,0.4116,0.0713,0.076,4275,4403,,,,
161740,64723,9,0,0.242818,0,40.81057,0,0.241483,0,0.0055,0,0,0,0,2026,0,0.2245,0,0.0055,,4739,,,,
161741,139134,9,0,0.234239,0,19.85779,0,0.218217,0,0.0684,0,0,0,0,2026,0,0.2401,0,0.0684,,4439,,,,
161742,102814,9,0,0.176082,0,6.581793,0,0.140038,0,0.2047,0,0,0,0,2026,0,0.4384,0,0.2047,,3790,,,,
161743,56407,9,0,0.26546,0,30.86936,0,0.263841,0,0.0061,0,0,0,0,2026,0,0.179,0,0.0061,,4736,,,,
161744,139144,9,0,0.275,0,10.2058,0,0.255145,0,0.0722,0,0,0,0,2026,0,0.1655,0,0.0722,,4421,,,,
161745,63970,53,0,0.140849,0,10.88952,0,0.075622,0,0.4631,0,0,0,0,2026,0,0.7056,0,0.4631,,2123,,,,
161746,100942,53,0,0.214387,0,19.57676,0,0.168765,0,0.2128,0,0,0,0,2026,0,0.3736,0,0.2128,,3112,,,,
161747,63959,53,0,0.144382,0,8.51078,0,0.078804,0,0.4542,0,0,0,0,2026,0,0.6903,0,0.4542,,2158,,,,
161748,37192,53,0,0.342953,0,28.07924,0,0.334277,0,0.0253,0,0,0,0,2026,0,0.1381,0,0.0253,,3853,,,,
161749,137758,842,0,0.121328,0,5.024235,0,0.033948,0,0.7202,0,0,0,0,2026,0,0.7323,0,0.7202,,1334,,,,
161750,137766,842,0,0.206002,0,14.69807,0,0.172918,0,0.1606,0,0,0,0,2026,0,0.3157,0,0.1606,,4000,,,,
161751,116986,842,0,0.128915,0,4.86,0,0.071471,0,0.4456,0,0,0,0,2026,0,0.6838,0,0.4456,,2642,,,,
161752,68874,842,0.178131,0.084634,5.710535,2.295988,0.041083,0.029063,0.6919,0.6566,0,0,0,0,2026,0.7075,0.9052,0.6919,0.6566,1419,1637,,,,
161753,55045,525,0,0.108065,0,0.874458,0,0.005144,0,0.9524,0,0,0,0,2026,0,0.8015,0,0.9524,,228,,,,
161754,61454,525,0,0.0625,0,0.3245,0,0.020281,0,0.6755,0,0,0,0,2026,0,0.9607,0,0.6755,,1547,,,,
161755,118684,525,0,0.107929,0,0.403394,0,0.002763,0,0.9744,0,0,0,0,2026,0,0.8023,0,0.9744,,123,,,,
161756,67339,525,0,0.129413,0,4.194823,0,0.046097,0,0.6438,0,0,0,0,2026,0,0.6801,0,0.6438,,1698,,,,
161757,67813,588,0,0.105846,0,0.725046,0,0.0058,0,0.9452,0,0,0,0,2026,0,0.8123,0,0.9452,,262,,,,
161758,102929,588,0,0.051606,0,0.11925,0,0.001094,0,0.9788,0,0,0,0,2026,0,0.9778,0,0.9788,,102,,,,
161759,68516,588,0,0.114303,0,3.567016,0,0.032725,0,0.7137,0,0,0,0,2026,0,0.7714,0,0.7137,,1365,,,,
161760,62796,588,0,0.091542,0,1.2696,0,0.018949,0,0.793,0,0,0,0,2026,0,0.8807,0,0.793,,987,,,,
161761,118038,414,0,0.286852,0,47.54018,0,0.284672,0,0.0076,0,0,0,0,2026,0,0.1522,0,0.0076,,4729,,,,
161762,132607,414,0,0.142715,0,2.632519,0,0.022891,0,0.8396,0,0,0,0,2026,0,0.6107,0,0.8396,,765,,,,
161763,132619,414,0,0.246169,0,8.858355,0,0.142877,0,0.4196,0,0,0,0,2026,0,0.2172,0,0.4196,,2766,,,,
161764,15861,414,0,0.075588,0,0.814596,0,0.021437,0,0.7164,0,0,0,0,2026,0,0.9302,0,0.7164,,1352,,,,
161765,70966,414,0,0.186023,0,6.127164,0,0.043455,0,0.7664,0,0,0,0,2026,0,0.3929,0,0.7664,,1114,,,,
161766,117674,414,0.285714,0.152174,0,2.431252,0,0.043415,0,0.7147,0,0,0,0,2026,0.9548,0.5585,0,0.7147,,1360,,,,
161767,132617,414,0,0.268466,0,7.564725,0,0.171926,0,0.3596,0,0,0,0,2026,0,0.174,0,0.3596,,3052,,,,
161768,102276,693,0,0.179286,0,24.35369,0,0.138373,0,0.2282,0,0,0,0,2026,0,0.4242,0,0.2282,,3678,,,,
161769,118855,693,0,0.116978,0,1.670967,0,0.020378,0,0.8258,0,0,0,0,2026,0,0.7578,0,0.8258,,831,,,,
161770,59911,693,0,0.121744,0,3.089263,0,0.024714,0,0.797,0,0,0,0,2026,0,0.73,0,0.797,,968,,,,
161771,117344,634,0,0.116884,0,8.630397,0,0.077751,0,0.3348,0,0,0,0,2026,0,0.7583,0,0.3348,,3170,,,,
161772,65550,634,0,0.097769,0,2.98215,0,0.020854,0,0.7867,0,0,0,0,2026,0,0.8551,0,0.7867,,1017,,,,
161773,67713,634,0,0.178366,0,9.686127,0,0.07338,0,0.5886,0,0,0,0,2026,0,0.4282,0,0.5886,,1961,,,,
161774,131424,326,0,0.191434,0,15.98384,0,0.085475,0,0.5535,0,0,0,0,2026,0,0.3706,0,0.5535,,2128,,,,
161775,67259,326,0,0.064426,0,1.024688,0,0.010901,0,0.8308,0,0,0,0,2026,0,0.9537,0,0.8308,,807,,,,
161776,63617,326,0,0.108333,0,1.911,0,0.047775,0,0.559,0,0,0,0,2026,0,0.8007,0,0.559,,2102,,,,
161777,137747,841,0,0.349206,0,4.313467,0,0.205403,0,0.4118,0,0,0,0,2026,0,0.0925,0,0.4118,,2803,,,,
161778,137749,841,0,0.242752,0,9.778062,0,0.097781,0,0.5972,0,0,0,0,2026,0,0.2249,0,0.5972,,1920,,,,
161779,69634,841,0,0.25,0,6.1399,0,0.118075,0,0.5277,0,0,0,0,2026,0,0.2101,0,0.5277,,2251,,,,
161780,137754,841,0,0.148462,0,1.649565,0,0.040233,0,0.729,0,0,0,0,2026,0,0.5766,0,0.729,,1292,,,,
161781,61068,32,0,0.159335,0,1.873778,0,0.010707,0,0.9328,0,0,0,0,2026,0,0.5223,0,0.9328,,321,,,,
161782,68861,32,0,0.155408,0,2.949803,0,0.025875,0,0.8335,0,0,0,0,2026,0,0.5411,0,0.8335,,794,,,,
161783,70573,832,0,0.264463,0,6.775855,0,0.205329,0,0.2236,0,0,0,0,2026,0,0.1817,0,0.2236,,3700,,,,
161784,61869,832,0,0.201245,0,25.05524,0,0.159587,0,0.207,0,0,0,0,2026,0,0.334,0,0.207,,3779,,,,
161785,68235,832,0,0.217865,0,9.335294,0,0.172876,0,0.2065,0,0,0,0,2026,0,0.2843,0,0.2065,,3781,,,,
161786,70557,832,0,0.150543,0,3.033859,0,0.028091,0,0.8134,0,0,0,0,2026,0,0.5648,0,0.8134,,890,,,,
161787,131048,302,0,0.211124,0,14.70159,0,0.1598,0,0.2431,0,0,0,0,2026,0,0.2993,0,0.2431,,3607,,,,
161788,68176,302,0,0.135849,0,3.0024,0,0.018883,0,0.861,0,0,0,0,2026,0,0.646,0,0.861,,663,,,,
161789,54360,302,0,0.267696,0,10.43935,0,0.165704,0,0.381,0,0,0,0,2026,0,0.175,0,0.381,,2950,,,,
161790,41856,302,0,0.121332,0,3.7179,0,0.038329,0,0.6841,0,0,0,0,2026,0,0.7321,0,0.6841,,1506,,,,
161791,71201,302,0,0.216356,0,4.463513,0,0.106274,0,0.5088,0,0,0,0,2026,0,0.287,0,0.5088,,2341,,,,
161792,68928,372,0,0.132919,0,1.314079,0,0.012056,0,0.9093,0,0,0,0,2026,0,0.6614,0,0.9093,,433,,,,
161793,56016,372,0,0.135135,0,1.1555,0,0.03123,0,0.7689,0,0,0,0,2026,0,0.6491,0,0.7689,,1102,,,,
161794,70463,372,0,0.142196,0,1.541231,0,0.015727,0,0.8894,0,0,0,0,2026,0,0.6134,0,0.8894,,528,,,,
161795,101984,372,0,0.228814,0,5.797953,0,0.120791,0,0.4721,0,0,0,0,2026,0,0.2528,0,0.4721,,2516,,,,
161796,116727,372,0,0.143779,0,1.262263,0,0.040718,0,0.7168,0,0,0,0,2026,0,0.6026,0,0.7168,,1350,,,,
161797,117627,372,0,0.15978,0,1.790618,0,0.027131,0,0.8302,0,0,0,0,2026,0,0.5203,0,0.8302,,810,,,,
161798,101398,372,0,0.121212,0,1.8608,0,0.042291,0,0.6511,0,0,0,0,2026,0,0.7339,0,0.6511,,1663,,,,
161799,103044,372,0,0.084309,0,0.628761,0,0.012832,0,0.8478,0,0,0,0,2026,0,0.9069,0,0.8478,,726,,,,
161800,68111,43,0,0.064574,0,0.063606,0,0.000323,0,0.995,0,0,0,0,2026,0,0.9532,0,0.995,,25,,,,
161801,57989,688,0,0.127654,0,4.519455,0,0.027063,0,0.788,0,0,0,0,2026,0,0.6924,0,0.788,,1011,,,,
161802,62977,688,0,0.143668,0,2.955478,0,0.031779,0,0.7788,0,0,0,0,2026,0,0.6028,0,0.7788,,1055,,,,
161803,45102,688,0,0.13502,0,2.737333,0,0.042113,0,0.6881,0,0,0,0,2026,0,0.6498,0,0.6881,,1487,,,,
161804,120557,688,0,0.13429,0,4.51973,0,0.054455,0,0.5945,0,0,0,0,2026,0,0.6535,0,0.5945,,1933,,,,
161805,70838,527,0,0.246375,0,22.14894,0,0.161671,0,0.3438,0,0,0,0,2026,0,0.217,0,0.3438,,3127,,,,
161806,69001,527,0,0.150376,0,2.594571,0,0.045519,0,0.6973,0,0,0,0,2026,0,0.566,0,0.6973,,1443,,,,
161807,134113,527,0,0.094752,0,1.802821,0,0.036792,0,0.6117,0,0,0,0,2026,0,0.867,0,0.6117,,1851,,,,
161808,70718,353,0,0.149888,0,1.607191,0,0.011646,0,0.9223,0,0,0,0,2026,0,0.5699,0,0.9223,,371,,,,
161809,101909,353,0.240385,0.112136,0.629231,1.08339,0.026218,0.010518,0.3272,0.9062,0,0,0,0,2026,0.895,0.7809,0.3272,0.9062,3097,448,,,,
161810,69360,353,0,0.123852,0,1.743288,0,0.02264,0,0.8172,0,0,0,0,2026,0,0.7194,0,0.8172,,872,,,,
161811,116857,717,0,0.151709,0,0.931875,0,0.004779,0,0.9685,0,0,0,0,2026,0,0.5608,0,0.9685,,151,,,,
161812,136309,717,0.085561,0.191667,0.036558,2.7554,0.00215,0.068885,0.0754,0.6406,0,0,0,0,2026,0.2258,0.3696,0.0754,0.6406,4256,1713,,,,
161813,69321,717,0,0.075467,0,0.401092,0,0.003894,0,0.9484,0,0,0,0,2026,0,0.9304,0,0.9484,,247,,,,
161814,122556,717,0,0.053708,0,0.904976,0,0.019673,0,0.6337,0,0,0,0,2026,0,0.9755,0,0.6337,,1746,,,,
161815,117721,684,0,0.207378,0,7.979667,0,0.056593,0,0.7271,0,0,0,0,2026,0,0.3118,0,0.7271,,1301,,,,
161816,67612,684,0,0.172103,0,4.167383,0,0.037209,0,0.7838,0,0,0,0,2026,0,0.4567,0,0.7838,,1031,,,,
161817,135859,684,0,0.221417,0,7.160185,0,0.155656,0,0.297,0,0,0,0,2026,0,0.2737,0,0.297,,3350,,,,
161818,135866,684,0,0.058824,0,0.4448,0,0.026165,0,0.5552,0,0,0,0,2026,0,0.9674,0,0.5552,,2120,,,,
161819,56014,684,0,0.207801,0,7.32663,0,0.107745,0,0.4815,0,0,0,0,2026,0,0.3101,0,0.4815,,2471,,,,
161820,135879,687,0,0.13843,0,7.092102,0,0.042982,0,0.6895,0,0,0,0,2026,0,0.6327,0,0.6895,,1480,,,,
161821,117384,687,0,0.061214,0,0.640396,0,0.008894,0,0.8547,0,0,0,0,2026,0,0.963,0,0.8547,,693,,,,
161822,59815,687,0,0.131435,0,3.318506,0,0.043097,0,0.6721,0,0,0,0,2026,0,0.6699,0,0.6721,,1563,,,,
161823,46464,687,0,0.103825,0,1.423733,0,0.02334,0,0.7752,0,0,0,0,2026,0,0.8229,0,0.7752,,1072,,,,
161824,58910,619,0,0.065964,0,1.626287,0,0.017487,0,0.7349,0,0,0,0,2026,0,0.9507,0,0.7349,,1264,,,,
161825,58918,619,0,0.154238,0,9.984279,0,0.056729,0,0.6322,0,0,0,0,2026,0,0.5471,0,0.6322,,1753,,,,
161826,135375,619,0,0.240741,0,2.941563,0,0.133707,0,0.4446,0,0,0,0,2026,0,0.2288,0,0.4446,,2647,,,,
