id,school_id,State,education,avg_port_add_2years,avg_port_add_2years_rank,avg_port_loss_2years,avg_port_loss_2years_rank,portal_ab,portal_ab_rank,portal_ip,portal_ip_rank,AB50_player_year_C,AB50_player_year_rank_C,AB50_player_year_1B,AB50_player_year_rank_1B,AB50_player_year_2B,AB50_player_year_rank_2B,AB50_player_year_SS,AB50_player_year_rank_SS,AB50_player_year_3B,AB50_player_year_rank_3B,AB50_player_year_LF,AB50_player_year_rank_LF,AB50_player_year_CF,AB50_player_year_rank_CF,AB50_player_year_RF,AB50_player_year_rank_RF,IP20_player_year,IP20_player_year_rank,Coach_2yr_win_percentage,3yr_wOBA,3yr_OPS,3yr_wRAA,3yr_k_bb,3yr_ISO,3yr_xFIP,3yr_WHIP,3yr_K_BB,3yr_A_OPS,3yr_BB_Per,3yr_K_percentage
524,536,32,0.8647,1,0.0535,5,0.5099,28.33333333,0.0378,4.666666667,0.0405,3,0.8904,1.480519481,0.2366,2,0.5265,2,0.4875,2.34375,0.6185,0,0,2,0.4906,0.965116279,0.1202,0,0,0.357,0.440266667,0.4435,0.452033333,0.541466667,0.447966667,0.2273,0.3392,0.204,0.548833333,0.099166667,0.434233333
525,537,18,0.1294,4,0.4181,6,0.6546,288.6666667,0.6735,27.77766667,0.2399,0,0,0.900900901,0.0609,0.957983193,0.1174,2,0.4875,1.504761905,0.2889,2.583333333,0.6719,0,0,1.804347826,0.3721,0,0,0.375,0.319166667,0.326766667,0.304866667,0.3858,0.2692,0.578133333,0.6378,0.534166667,0.780433333,0.354266667,0.721233333
526,538,21,,1,0.5292,1.5,0.8088,0,0,18.33333333,0.7268,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.549,0.618866667,0.638166667,0.626066667,0.576866667,0.556566667,0.364666667,0.575833333,0.444066667,0.531233333,0.486533333,0.432266667
527,539,13,0.3882,6,0.6689,3,0.2105,272.6666667,0.6495,46.88833333,0.4628,3.476190476,0.9315,3,0.8065,1.929411765,0.3712,0,0,0.525252525,0.0037,0,0,3,0.8165,1,0.2481,0,0,0.625,0.488133333,0.4979,0.470733333,0.4109,0.6719,0.2589,0.2749,0.339166667,0.233733333,0.273266667,0.4056
528,540,30,0.7324,6,0.6689,4,0.3553,152.3333333,0.2955,76.66666667,0.7027,2.924731183,0.8219,0,0,3,0.8447,3,0.8826,0.859375,0.0704,4,1,4,1,0,0,1.4217974,0.9928,0.466,0.2802,0.2824,0.283733333,0.467366667,0.311766667,0.252433333,0.325333333,0.202033333,0.493866667,0.215166667,0.2749
529,541,46,0.0647,2.5,0.1873,0.5,0.0099,149,0.2887,35,0.3041,1.744897959,0.3881,4,1,1.785714286,0.3409,2,0.4875,3,0.8148,1.670103093,0.3715,1.6,0.2472,4,1,0,0,,0.245666667,0.264166667,0.2576,0.138233333,0.413233333,0.0719,0.0383,0.0801,0.0794,0.055666667,0.292266667
530,542,1,0.0647,7.5,0.8161,3,0.2105,154,0.3024,74.88866667,0.6892,2.449275362,0.5982,2,0.4875,1.966386555,0.3902,3,0.8826,3,0.8148,2,0.5652,0,0,0.966666667,0.1279,0,0,0.585,0.209433333,0.204,0.1965,0.2804,0.423533333,0.254666667,0.470133333,0.309833333,0.5503,0.315766667,0.397333333
531,543,33,0.8912,6.5,0.7023,3,0.2105,585,0.9553,33.44433333,0.2872,3,0.8904,3,0.8065,2.809090909,0.6629,3,0.8826,0.947368421,0.1,0,0,2.755102041,0.5768,0.477272727,0.0116,0,0,0.668,0.854166667,0.8509,0.857366667,0.883633333,0.8292,0.831833333,0.928533333,0.859733333,0.9547,0.8177,0.839033333
532,544,13,,3,0.93,1,0.6691,73.66666667,0.747,29.22233333,0.8878,0,0,1.890909091,0.2866,2.419354839,0.5833,2.782608696,0.5568,0,0,3,0.7754,0.964912281,0.0629,2,0.4755,0,0,0.535,0.5632,0.5641,0.550066667,0.298233333,0.4874,0.4507,0.4372,0.416866667,0.4417,0.539633333,0.333233333
533,545,23,,2,0.8093,2,0.8971,85.33333333,0.7984,16.11066667,0.6683,0,0,0,0,0,0,2,0.4757,0,0,0,0,0,0,0,0,0,0,0.205,0.1844,0.1756,0.204266667,0.294766667,0.236066667,0.1351,0.050733333,0.1322,0.1018,0.147266667,0.158433333
534,546,34,0.7324,7,0.7625,5,0.5099,180.6666667,0.3814,41.33366667,0.3851,0,0,2.137931034,0.5054,0,0,0.756756757,0.0107,2.152777778,0.5778,3,0.8577,2,0.4906,1.578947368,0.3256,1.130760179,0.9424,0.437,0.0858,0.0869,0.074933333,0.0992,0.1076,0.2635,0.331,0.277133333,0.349433333,0.344066667,0.247766667
535,547,9,0.6353,4.5,0.4682,3,0.2105,367.6666667,0.7835,44.88933333,0.4324,1.542253521,0.3105,1,0.1577,1.933333333,0.375,2.111111111,0.5018,1.383458647,0.2593,2.544303797,0.6561,1.504587156,0.2285,0.76056338,0.0698,0.52258486,0.5683,0.463,0.312,0.3131,0.306466667,0.519733333,0.358466667,0.667766667,0.438166667,0.593466667,0.587133333,0.4927,0.720466667
536,548,10,,6,0.9451,1.5,0.4303,193.3333333,0.7902,58.44466667,0.8688,2.548571429,0.8086,2,0.6047,4,1,4,1,1.125,0.2933,0.992063492,0.2488,2,0.659,2.38028169,0.6859,0.684214493,0.8205,0.581,0.721833333,0.691566667,0.747,0.8727,0.546266667,0.785233333,0.873033333,0.844,0.8493,0.925366667,0.5574
537,549,40,,6,0.9451,4.5,0.9098,418.3333333,0.9777,25.333,0.5566,0.751633987,0.1235,2,0.6047,3,0.8916,3.423423423,0.8319,0.825581395,0.0865,2.476510067,0.7366,2.597315436,0.7097,2.240963855,0.6702,0,0,0.753,0.857966667,0.8633,0.885733333,0.703133333,0.885466667,0.943566667,0.950033333,0.913266667,0.936866667,0.772166667,0.9616
538,550,13,,1.5,0.6887,0.5,0.4044,48.66666667,0.5652,0,0,2.844155844,0.7431,1.973684211,0.3312,2.476190476,0.5972,2,0.4757,0,0,0,0,4,1,2.844155844,0.5594,0,0,0.481,0.558266667,0.531066667,0.572133333,0.4558,0.415333333,0.666766667,0.664066667,0.665366667,0.6053,0.547833333,0.713266667
539,551,21,0.9118,4,0.4181,0,0,68.66666667,0.1134,108.5553333,0.8953,0,0,2,0.4875,0,0,3.446808511,0.8932,0.712328767,0.0444,2.81294964,0.7391,3,0.8165,1.727272727,0.3488,1.384764732,0.9856,0.612,0.685633333,0.686733333,0.684533333,0.615333333,0.7183,0.709233333,0.878666667,0.738133333,0.879466667,0.8036,0.5914
540,552,36,,2,0.5021,4,0.8852,94.66666667,0.4955,51.88866667,0.8235,0.853932584,0.1667,1,0.2698,0.488888889,0.0099,1,0.3053,2.008695652,0.5962,0.952,0.2195,1.44295302,0.3641,0,0,0.575718186,0.7564,0.278,0.542566667,0.5399,0.5373,0.2825,0.6519,0.1645,0.130133333,0.2075,0.126,0.161766667,0.348033333
541,553,6,0.2706,3,0.2742,4.5,0.4309,151.3333333,0.2921,23.99966667,0.2027,0.550458716,0.0091,4,1,2.425373134,0.5871,1,0.153,0,0,1,0.1976,1,0.1798,2.320754717,0.6008,0,0,0.549,0.2467,0.249966667,0.2216,0.366866667,0.142066667,0.220066667,0.080533333,0.2283,0.052266667,0.354933333,0.202966667
542,554,17,0.7941,9,0.9264,3,0.2105,255.3333333,0.6289,128,0.9628,2.180327869,0.516,3,0.8065,1.112781955,0.2121,3,0.8826,2,0.5556,0,0,2,0.4906,1.880952381,0.3953,0.786217491,0.8129,0.515,0.749733333,0.733433333,0.7455,0.702266667,0.708566667,0.305766667,0.2448,0.293466667,0.184133333,0.211,0.4152
543,555,41,,1,0.2405,1,0.2705,2.666666667,0.0313,3.444333333,0.1312,0.946428571,0.1852,3.857142857,0.907,0,0,0,0,0,0,1.964285714,0.5854,0,0,0,0,0,0,0,0.282666667,0.276066667,0.3038,0.254266667,0.308766667,0.295833333,0.163033333,0.319566667,0.1933,0.453066667,0.272733333
544,556,49,,0,0,3.5,0.9853,0,0,0,0,,,,,,,,,,,,,,,,,,,,0.014633333,0.014633333,0.0128,0.061966667,0.027566667,0.0245,0.0427,0.024033333,0.046033333,0.097,0.024166667
545,557,25,,3,0.6624,1,0.2705,136,0.6384,32.22233333,0.6471,0,0,1.903225806,0.5023,1,0.2611,1,0.3053,1.215686275,0.3125,0,0,2,0.659,1.878306878,0.4555,0.277530668,0.2308,0.563,0.673333333,0.666766667,0.680966667,0.718433333,0.754766667,0.580666667,0.402933333,0.528666667,0.314866667,0.543666667,0.533133333
546,558,12,,4.5,0.8143,2,0.5574,227,0.8527,65.22233333,0.9005,0,0,4,1,2.033898305,0.67,1.920863309,0.4558,2.175824176,0.625,1,0.3073,3,0.8664,2.097345133,0.644,0.583569525,0.7949,0.609,0.634,0.6419,0.641833333,0.601666667,0.6926,0.916166667,0.9184,0.9815,0.796066667,0.980533333,0.702633333
547,559,13,0.9765,6.5,0.7023,5,0.5099,201,0.4811,108.5553333,0.8953,1.805555556,0.411,4,1,0,0,3,0.8826,4,1,0,0,2,0.4906,2.965517241,0.6822,0.664128475,0.705,0.421,0.314133333,0.353266667,0.315266667,0.388366667,0.661066667,0.190233333,0.326233333,0.235466667,0.150233333,0.554333333,0.084533333
548,560,36,,0.5,0.097,2.5,0.6844,0,0,9.111,0.2308,2.840425532,0.9383,0.983606557,0.1581,3.361581921,0.9261,0,0,0.839160839,0.0913,0.520833333,0.0244,1,0.3041,0.716666667,0.0314,0.301470237,0.3077,0.513,0.624433333,0.615233333,0.594066667,0.4689,0.664833333,0.620433333,0.566566667,0.592733333,0.427333333,0.703766667,0.452933333
549,561,18,0.1382,3,0.2742,6,0.6546,181.6666667,0.3849,4.444333333,0.0338,0,0,2,0.4875,0,0,3,0.8826,0.789473684,0.0556,1,0.1976,2,0.4906,2.097744361,0.5698,0,0,0.587,0.4566,0.4424,0.4423,0.353733333,0.5075,0.562,0.6741,0.579,0.769966667,0.7152,0.458566667
550,562,23,,1,0.5292,0.5,0.4044,14.33333333,0.2095,2.666666667,0.2244,0,0,0,0,0,0,1,0.2054,0,0,0,0,0,0,0,0,0,0,0.397,0.346866667,0.3153,0.3285,0.3413,0.2415,0.6996,0.539566667,0.6643,0.5094,0.690433333,0.566133333
551,563,22,,0.5,0.097,0.5,0.1148,0,0,20.22233333,0.4661,2.222222222,0.7346,0,0,1.162790698,0.2956,2.91588785,0.6947,3,0.8413,1.528089888,0.4293,0,0,4,1,0,0,0.589,0.339166667,0.3247,0.327366667,0.4592,0.3025,0.7566,0.7159,0.738933333,0.697433333,0.765933333,0.638966667
552,564,45,,0.5,0.3541,0.5,0.4044,0,0,1.333333333,0.1512,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.308,0.085366667,0.078366667,0.095966667,0.160266667,0.1137,0.4936,0.400266667,0.5867,0.2997,0.6779,0.436566667
553,565,14,0.9647,5.5,0.6087,3.5,0.2599,316.6666667,0.7388,74.99966667,0.6926,2.860465116,0.8082,1.431192661,0.2222,0.954545455,0.1136,2,0.4875,1,0.1852,1.855670103,0.4111,3.428571429,0.8315,2,0.5581,0.591508995,0.6547,0.617,0.681166667,0.673533333,0.672633333,0.4316,0.797633333,0.735033333,0.795933333,0.749866667,0.6666,0.794966667,0.665066667
554,566,35,,0,0,7,0.9713,0,0,0,0,,,,,,,,,,,,,,,,,,,,0.016666667,0.016666667,0.011666667,0.108666667,0.033666667,0.017,0.022333333,0.023333333,0.025,0.060333333,0.018
555,567,9,,9,0.9958,4.5,0.9098,542.6666667,0.9955,76.66633333,0.9502,2.076923077,0.6852,3,0.8326,0,0,4,1,2.474576271,0.6827,0.542857143,0.0293,2,0.659,0,0,0,0,0.541,0.382466667,0.367966667,0.370533333,0.4711,0.336766667,0.809033333,0.801833333,0.808866667,0.844066667,0.639966667,0.8891
556,568,32,,0.5,0.3541,1,0.6691,11.66666667,0.1818,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.519,0.893166667,0.898433333,0.8398,0.672866667,0.791666667,0.5105,0.354166667,0.4524,0.333166667,0.214933333,0.660133333
557,569,22,0.6706,2.5,0.1873,4.5,0.4309,61.33333333,0.1031,39.44433333,0.3615,2.506329114,0.653,4,1,2.108108108,0.5492,1,0.153,0,0,1.904761905,0.4427,1.603773585,0.2509,0.679012346,0.0543,0,0,0.278,0.364933333,0.363866667,0.345333333,0.395633333,0.298433333,0.165366667,0.171933333,0.150966667,0.0949,0.352266667,0.1021
558,570,35,,0,0,0.5,0.4044,0,0,0,0,0,0,2.796610169,0.586,0,0,0,0,0,0,0,0,1,0.1509,2.951612903,0.6154,0,0,0.317,0.288933333,0.3038,0.282866667,0.192666667,0.452,0.4754,0.400666667,0.510133333,0.424033333,0.518666667,0.458833333
559,571,5,,2.5,0.8833,1,0.6691,27.66666667,0.3399,10,0.522,2.730337079,0.7064,0,0,0.808988764,0.0694,1,0.2054,2.830985915,0.5894,2.901098901,0.6957,1.86440678,0.239,1.181818182,0.1818,0,0,0.495,0.406433333,0.391533333,0.4006,0.623133333,0.462166667,0.117933333,0.2347,0.187966667,0.135466667,0.260833333,0.2041
560,572,10,,2,0.8093,0,0,110.6666667,0.8893,1.333333333,0.1512,1.721518987,0.4128,0,0,0,0,2,0.4757,0,0,1.78125,0.3551,0,0,1.805555556,0.2727,0,0,0.395,0.533766667,0.531966667,0.5322,0.468066667,0.476633333,0.508866667,0.369166667,0.438333333,0.387133333,0.542433333,0.3838
561,573,35,0.7941,4.5,0.4682,8,0.852,159.6666667,0.3265,36.77733333,0.3209,3,0.8904,1.20661157,0.1756,1,0.197,2,0.4875,1.196261682,0.2185,3,0.8577,1,0.1798,2,0.5581,0,0,0.154,0.4435,0.445666667,0.434833333,0.520866667,0.4003,0.080566667,0.073033333,0.067133333,0.080466667,0.119866667,0.095333333
562,574,35,,1,0.2405,1.5,0.4303,0,0,7.444333333,0.2081,0,0,3.011764706,0.8372,0.970588235,0.1773,0,0,0,0,0,0,4,1,0,0,0,0,0.531,0.4363,0.423166667,0.457166667,0.618566667,0.4577,0.3942,0.364733333,0.388966667,0.4231,0.406266667,0.407833333
563,575,35,,0.5,0.3541,1,0.6691,47.66666667,0.5613,8.666666667,0.4683,2.936170213,0.7798,3.513513514,0.8025,1,0.1875,3.569230769,0.8,2.676923077,0.5298,2.391891892,0.5942,0.919354839,0.0377,3,0.7622,0,0,0.586,0.5536,0.559733333,0.5624,0.622333333,0.664366667,0.942766667,0.863566667,0.9779,0.784133333,0.970466667,0.8959
564,576,35,0.8353,5.5,0.6087,13,0.9934,265,0.6323,31.22233333,0.2703,2.529411765,0.6667,0.607476636,0.0072,4,1,3,0.8826,2,0.5556,3,0.8577,1,0.1798,2.836956522,0.6589,0,0,0.564,0.514033333,0.5162,0.513833333,0.499033333,0.609766667,0.3835,0.330366667,0.315933333,0.3737,0.198866667,0.520233333
565,577,35,,0.5,0.3541,0,0,0,0,5.333333333,0.3805,0,0,0,0,0,0,2.166666667,0.4865,0,0,0,0,0,0,0,0,0,0,0.477,0.268466667,0.261433333,0.2605,0.653933333,0.191533333,0.382233333,0.407933333,0.475733333,0.2279,0.7849,0.217
566,578,36,,2.5,0.5696,1,0.2705,87.33333333,0.4643,40.44433333,0.7285,1.666666667,0.5432,1,0.2698,2.076923077,0.6897,0.730434783,0.0575,2,0.5913,1,0.3073,4,1,2,0.6283,0,0,0.582,0.943433333,0.947366667,0.930266667,0.560533333,0.966966667,0.557033333,0.390733333,0.600233333,0.364666667,0.3425,0.802933333
567,579,36,,5,0.8608,3,0.7541,250.3333333,0.8795,33.111,0.6652,0.558333333,0.0247,0,0,1.48,0.3596,1,0.3053,2.360544218,0.6731,2.417989418,0.7171,2,0.659,0,0,0.264319509,0.1795,0.468,0.5571,0.5637,0.537333333,0.4889,0.685033333,0.245966667,0.130566667,0.245666667,0.133133333,0.197433333,0.4084
568,580,36,0.2706,6,0.6689,8.5,0.8882,143,0.2749,113.0003333,0.9155,1,0.1644,0,0,1.447368421,0.2652,3,0.8826,2.829545455,0.6778,1.694444444,0.3755,2.142857143,0.4981,0.536842105,0.031,0.505007525,0.518,0.612,0.773433333,0.774533333,0.772433333,0.8075,0.717066667,0.927266667,0.8797,0.862966667,0.883966667,0.649233333,0.925966667
569,581,36,0.4265,5,0.505,9.5,0.9441,207.6666667,0.512,168.889,0.9899,2.284090909,0.5616,4,1,0.567010309,0.0152,1.545454545,0.2206,4,1,1.595744681,0.3439,3,0.8165,1.113043478,0.2597,0.432255099,0.4173,0.645,0.761466667,0.7767,0.762666667,0.382333333,0.951033333,0.9219,0.792733333,0.8901,0.808766667,0.766566667,0.935633333
570,582,46,0.3471,7,0.7625,6.5,0.6941,182,0.3883,66.222,0.6351,2.364705882,0.5753,2,0.4875,3,0.8447,1.726315789,0.2456,2.657142857,0.6519,0,0,3,0.8165,0,0,0.819296207,0.8345,0.53,0.310533333,0.312666667,0.296466667,0.173933333,0.374633333,0.6739,0.571866667,0.6715,0.634933333,0.665166667,0.6313
571,583,32,,1,0.5292,1,0.6691,41.66666667,0.5099,15.22233333,0.6488,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.559,0.756766667,0.762866667,0.670633333,0.677133333,0.8092,0.591,0.3545,0.466366667,0.3735,0.339533333,0.580133333
572,584,24,0.3471,7.5,0.8161,8.5,0.8882,662.3333333,0.9794,67.99966667,0.6419,3.652173913,0.9406,3.711340206,0.8746,1.673469388,0.3258,3,0.8826,3.412844037,0.8259,0,0,2,0.4906,3.3,0.8295,0.238810381,0.0863,0.625,0.698966667,0.702233333,0.705433333,0.5718,0.845466667,0.938166667,0.7797,0.907633333,0.780533333,0.691633333,0.9499
573,585,22,,0,0,0.5,0.4044,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.241,0.126033333,0.132166667,0.129433333,0.084133333,0.269433333,0.3852,0.4307,0.421933333,0.4158,0.5073,0.400566667
574,586,27,0.4765,3.5,0.3579,4,0.3553,97.33333333,0.1753,9.666666667,0.0811,1.821428571,0.4338,2.898876404,0.6272,1.452380952,0.2689,3,0.8826,4,1,3,0.8577,0,0,0,0,0,0,0.412,0.1953,0.192033333,0.194333333,0.277,0.141166667,0.5261,0.440333333,0.5071,0.557433333,0.439166667,0.5585
575,587,36,0.1382,3.5,0.3579,5,0.5099,498.3333333,0.9072,62.444,0.5912,1.296296296,0.2374,1.53271028,0.2616,2.966292135,0.7235,1,0.153,1.630769231,0.3259,3,0.8577,2,0.4906,1.763157895,0.3605,0,0,0.607,0.273733333,0.290066667,0.237833333,0.491266667,0.276,0.6221,0.810966667,0.6881,0.7557,0.8056,0.4999
576,588,37,0.2118,5.5,0.6087,6.5,0.6941,185.3333333,0.4055,88.88833333,0.8007,1.18,0.1963,3.550561798,0.8602,2.888888889,0.6894,3,0.8826,3.707317073,0.8593,1.438016529,0.2925,4,1,0.869565217,0.0969,0.312306287,0.1942,0.614,0.8585,0.859633333,0.8586,0.526533333,0.9293,0.7935,0.9547,0.804233333,0.9307,0.550133333,0.907333333
577,589,37,0.4265,6,0.6689,8.5,0.8882,223.6666667,0.5739,42.889,0.3953,4,1,3.157894737,0.8208,2,0.5265,0,0,1.147826087,0.2037,1.496503497,0.3162,0,0,4,1,0,0,0.683,0.788966667,0.7792,0.793433333,0.752466667,0.825933333,0.9436,0.9383,0.9293,0.954566667,0.702033333,0.948866667
578,590,32,,2,0.8093,4,0.9926,8.333333333,0.1542,31.222,0.8976,0,0,0,0,0,0,0,0,2.852459016,0.6159,0,0,0,0,0,0,0,0,0.648,0.585433333,0.578433333,0.574966667,0.396866667,0.444166667,0.784333333,0.7045,0.771733333,0.6183,0.7506,0.7428
579,591,35,,1.5,0.6887,1,0.6691,73,0.7431,45.44433333,0.9659,0.84,0.1376,0,0,0,0,1,0.2054,0,0,0,0,2,0.4465,0,0,0,0,0.582,0.355,0.3541,0.347733333,0.451966667,0.306,0.499966667,0.553066667,0.4943,0.5595,0.5747,0.397333333
580,592,4,,0,0,2.5,0.6844,0,0,0,0,3.539823009,0.9691,1,0.2698,1.911111111,0.532,3,0.823,0,0,1.272727273,0.3659,1,0.3041,1.312,0.288,0,0,0.529,0.376166667,0.372266667,0.356366667,0.486766667,0.479666667,0.744466667,0.644766667,0.7295,0.617233333,0.7767,0.644966667
581,593,4,,1,0.5292,1.5,0.8088,50.33333333,0.5692,0,0,0.675,0.0826,0.727272727,0.0255,1.807228916,0.3611,2,0.4757,0.6796875,0.0132,4,1,2.875,0.5157,3.813953488,0.8601,0,0,0.39,0.417866667,0.427533333,0.439133333,0.398066667,0.586,0.305166667,0.331133333,0.320333333,0.345433333,0.3263,0.3729
582,594,32,,0.5,0.097,2,0.5574,5.333333333,0.0491,0,0,0.795180723,0.1543,1,0.2698,3.333333333,0.9212,3,0.823,3,0.8413,0,0,0,0,3,0.8534,0,0,0.5,0.2051,0.2249,0.210366667,0.578966667,0.2918,0.6804,0.832566667,0.599666667,0.816566667,0.546766667,0.626766667
583,595,5,0.4265,5.5,0.6087,6.5,0.6941,276.6666667,0.6529,55.111,0.5405,0,0,3.298245614,0.8351,3,0.8447,2,0.4875,2.8,0.6704,1.097345133,0.2134,0,0,1.384615385,0.2984,1.003201319,0.9281,,0.065,0.0726,0.053133333,0.159733333,0.131366667,0.2448,0.214366667,0.2738,0.182866667,0.379866667,0.2606
584,596,37,,0,0,2.5,0.9338,0,0,0,0,0.655555556,0.0642,2.795454545,0.5796,1.84375,0.3681,2,0.4757,0,0,4,1,0.759259259,0.0126,1.698630137,0.2587,0,0,0.451,0.4181,0.405833333,0.399533333,0.619833333,0.3877,0.4757,0.670133333,0.502266667,0.688233333,0.4668,0.538033333
585,597,47,,0,0,0.5,0.4044,0,0,0,0,0,0,0,0,0,0,0,0,3.862068966,0.8742,3.323076923,0.8333,3.929824561,0.8365,4,1,0,0,0.535,0.2429,0.260433333,0.225466667,0.113766667,0.542533333,0.443466667,0.5004,0.425166667,0.426066667,0.546866667,0.328133333
586,598,9,,2.5,0.5696,2.5,0.6844,136.3333333,0.6473,65.66633333,0.905,0,0,1.514285714,0.3581,2.571428571,0.7537,4,1,0,0,2.692307692,0.7659,1.28057554,0.3364,4,1,0,0,0.448,0.026166667,0.0301,0.0116,0.078666667,0.035233333,0.305366667,0.457033333,0.305933333,0.7224,0.271666667,0.448733333
587,599,38,0.9882,0,0,1.5,0.0625,0,0,0,0,0,0,3,0.8065,1,0.197,0,0,0,0,0,0,4,1,3.028985507,0.814,0,0,0.537,0.363866667,0.372566667,0.3902,0.496766667,0.434666667,0.6547,0.6025,0.6947,0.617433333,0.611166667,0.714066667
588,600,38,,0,0,0,0,38,0.4545,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.496,0.5357,0.537466667,0.527766667,0.774566667,0.293566667,0.3457,0.44,0.289566667,0.4919,0.262266667,0.366533333
589,601,38,0.8353,8,0.8528,7,0.7566,650.3333333,0.9759,84.889,0.777,0,0,0,0,4,1,1,0.153,4,1,1.463414634,0.3004,4,1,3,0.8101,0.931615021,0.8849,0.46,0.674866667,0.690133333,0.662766667,0.5556,0.755333333,0.326233333,0.3078,0.3067,0.325433333,0.356833333,0.314166667
590,602,38,,1.5,0.6887,2,0.8971,71.33333333,0.7273,21.33333333,0.8,2.28,0.5872,2.827586207,0.5987,3.780821918,0.8333,0,0,3.792207792,0.8411,0.943661972,0.087,0,0,3.247058824,0.7972,0,0,0.603,0.8272,0.8079,0.8637,0.877033333,0.596666667,0.920466667,0.891766667,0.855866667,0.846966667,0.634366667,0.926433333
591,603,38,,5.5,0.9961,0,0,121,0.9051,13.44433333,0.6098,0,0,0.86440678,0.0573,0,0,0,0,0,0,0,0,3,0.7673,0,0,0,0,0.417,0.6289,0.619266667,0.621033333,0.564966667,0.761766667,0.4689,0.290633333,0.4022,0.307133333,0.3983,0.453066667
592,604,38,,0.5,0.3541,0,0,8.666666667,0.1621,18.44433333,0.7317,0,0,3.709090909,0.8408,0,0,0,0,0,0,3.846153846,0.9058,3.854545455,0.8176,0,0,0,0,0.452,0.400333333,0.406466667,0.397633333,0.347233333,0.431566667,0.284,0.219366667,0.290533333,0.233233333,0.319133333,0.3221
593,605,38,,0.5,0.3541,0,0,5.333333333,0.1107,0,0,0,0,0,0,0,0,2.985074627,0.6162,0,0,0,0,0,0,0,0,0,0,0.635,0.8464,0.856933333,0.828066667,0.718933333,0.705033333,0.777566667,0.780266667,0.7738,0.782333333,0.484633333,0.9013
594,606,38,,0,0,0.5,0.4044,0,0,0,0,0,0,0,0,1,0.1875,0,0,2,0.4503,0,0,0,0,,,0,0,0.313,0.170933333,0.163033333,0.170833333,0.4795,0.3514,0.0656,0.046433333,0.049366667,0.0628,0.224233333,0.097266667
595,607,5,0.85,6,0.6689,6,0.6546,373.3333333,0.7904,39.66666667,0.3682,0,0,2.661971831,0.5591,0.776595745,0.0682,2.686046512,0.5801,4,1,1.638888889,0.3597,0,0,2.315789474,0.5969,0.21895098,0.0432,0.555,0.073733333,0.077,0.052066667,0.155633333,0.1159,0.241633333,0.2947,0.3327,0.234833333,0.6667,0.1324
596,608,33,,2,0.8093,2,0.8971,103.6666667,0.8656,1,0.1024,0.656716418,0.0734,3.191011236,0.7516,0.623655914,0.0208,4,1,4,1,1.695652174,0.3116,0,0,1.950617284,0.3357,0,0,0.464,0.572833333,0.565833333,0.5378,0.841066667,0.5536,0.369766667,0.2929,0.378933333,0.256033333,0.4909,0.321866667
597,609,10,,0,0,0.5,0.4044,0,0,0,0,1.538461538,0.3394,3.494736842,0.7898,1.494252874,0.2708,2,0.4757,1.929411765,0.351,1.837209302,0.3913,2.67961165,0.4906,4,1,0,0,0.604,0.4825,0.465,0.4775,0.681866667,0.326033333,0.808233333,0.7999,0.825133333,0.8296,0.880266667,0.625533333
598,610,38,,2.5,0.8833,0,0,63.66666667,0.6917,13.55533333,0.6146,0,0,0,0,0,0,2,0.4757,0,0,0,0,0,0,3,0.7622,0,0,0.388,0.310033333,0.3381,0.298733333,0.354433333,0.483833333,0.712966667,0.5539,0.772266667,0.4102,0.8746,0.455666667
599,611,38,,1.5,0.6887,0.5,0.4044,3,0.0711,0.777666667,0.0878,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.431,0.4022,0.4302,0.411666667,0.1645,0.627266667,0.358166667,0.332833333,0.419433333,0.3704,0.6525,0.273433333
600,612,38,,3.5,0.7173,5,0.9385,35.33333333,0.2098,48.333,0.7964,1.908256881,0.6358,3,0.8326,2.050632911,0.6798,2.415584416,0.6549,0,0,3,0.8732,2,0.659,1.319587629,0.2932,0,0,,0.077033333,0.075733333,0.087666667,0.3715,0.120333333,0.524333333,0.5588,0.496466667,0.637966667,0.3769,0.637366667
601,613,16,,6,0.9451,4.5,0.9098,421.3333333,0.9821,98.33333333,0.9819,0,0,0.861386139,0.093,2,0.665,0.690789474,0.0531,0.627272727,0.0288,2,0.6634,3.626168224,0.8986,1,0.2461,0.426038024,0.5,1,0.9277,0.930333333,0.935666667,0.795733333,0.937833333,0.921533333,0.946533333,0.9265,0.828466667,0.9372,0.806966667
602,614,38,0.4265,9.5,0.9431,6,0.6546,604,0.9656,102.7773333,0.8682,3,0.8904,2.494117647,0.5448,3.872340426,0.9015,2.710843373,0.5836,3.865168539,0.8704,1.915492958,0.4466,3.229357798,0.8277,4,1,0,0,0.491,0.7138,0.700733333,0.710533333,0.723866667,0.677966667,0.781766667,0.557733333,0.7291,0.4632,0.7218,0.666066667
